ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,1.75,1.75,7.53,0.0,5.78,5.78
Veh_2,4.65,4.65,11.48,0.0,6.83,6.83
Veh_3,5.96,7.53,12.92,1.56,5.4,6.96
Veh_5,10.01,12.92,15.72,2.91,2.8,5.72
Veh_4,7.27,11.48,15.9,4.2,4.42,8.62
Veh_6,12.95,15.72,20.09,2.78,4.37,7.15
Veh_7,14.31,15.9,20.38,1.59,4.48,6.07
Veh_8,15.92,20.09,23.27,4.17,3.17,7.34
Veh_9,17.2,20.38,25.46,3.18,5.08,8.26
Veh_10,18.79,23.27,26.56,4.48,3.29,7.77
Veh_11,20.7,25.46,28.24,4.76,2.78,7.54
Veh_12,22.88,26.56,31.21,3.67,4.65,8.32
Veh_13,25.1,28.24,33.22,3.14,4.98,8.13
Veh_14,28.0,31.21,33.44,3.21,2.23,5.44
Veh_16,33.18,33.44,36.08,0.25,2.65,2.9
Veh_15,30.36,33.22,36.97,2.86,3.75,6.61
Veh_17,35.51,36.08,41.35,0.58,5.26,5.84
Veh_18,38.45,38.45,44.5,0.0,6.06,6.06
Veh_19,39.62,41.35,44.57,1.72,3.23,4.95
Veh_20,41.02,44.5,47.14,3.49,2.64,6.13
Veh_21,42.67,44.57,48.22,1.91,3.64,5.55
Veh_22,45.32,47.14,50.8,1.82,3.66,5.48
Veh_23,47.93,48.22,53.91,0.29,5.7,5.99
Veh_24,50.47,50.8,56.87,0.33,6.07,6.39
Veh_25,52.93,53.91,57.11,0.98,3.19,4.17
Veh_27,55.77,57.11,61.61,1.33,4.5,5.83
Veh_26,54.65,56.87,61.69,2.22,4.82,7.04
Veh_29,60.18,61.69,65.14,1.51,3.46,4.97
Veh_28,58.23,61.61,66.96,3.37,5.36,8.73
Veh_30,61.42,65.14,70.52,3.73,5.38,9.1
Veh_31,63.84,66.96,72.07,3.12,5.1,8.22
Veh_33,67.11,72.07,74.62,4.96,2.55,7.52
Veh_32,65.89,70.52,75.16,4.63,4.64,9.27
Veh_35,70.75,75.16,79.76,4.41,4.6,9.01
Veh_34,68.73,74.62,80.51,5.89,5.89,11.78
Veh_37,73.73,80.51,83.17,6.79,2.66,9.44
Veh_36,72.57,79.76,83.66,7.19,3.89,11.08
Veh_39,77.66,83.66,86.16,5.99,2.5,8.49
Veh_38,75.05,83.17,86.28,8.12,3.11,11.23
Veh_41,82.35,86.28,90.03,3.93,3.76,7.68
Veh_40,80.27,86.16,90.07,5.88,3.91,9.8
Veh_42,83.81,90.03,92.61,6.23,2.57,8.8
Veh_43,85.25,90.07,93.55,4.82,3.48,8.3
Veh_44,86.93,92.61,94.1,5.68,1.49,7.17
Veh_46,91.06,94.1,97.6,3.04,3.5,6.55
Veh_45,89.33,93.55,97.76,4.22,4.21,8.43
Veh_48,93.73,97.76,101.38,4.02,3.62,7.64
Veh_47,92.66,97.6,102.03,4.94,4.42,9.36
Veh_50,96.77,102.03,105.34,5.25,3.32,8.57
Veh_49,95.29,101.38,108.06,6.09,6.68,12.77
Veh_51,98.75,105.34,108.25,6.59,2.91,9.5
Veh_52,101.27,108.06,112.67,6.79,4.61,11.4
Veh_53,103.73,108.25,113.26,4.52,5.01,9.53
Veh_54,105.8,112.67,115.73,6.87,3.06,9.93
Veh_55,107.17,113.26,117.32,6.09,4.06,10.15
Veh_56,109.36,115.73,118.84,6.37,3.11,9.49
Veh_57,110.81,117.32,122.07,6.51,4.75,11.27
Veh_58,113.1,118.84,124.48,5.74,5.63,11.38
Veh_59,114.87,122.07,125.89,7.2,3.81,11.01
Veh_61,119.83,125.89,129.69,6.05,3.8,9.85
Veh_60,117.72,124.48,130.41,6.75,5.94,12.69
Veh_62,121.32,129.69,133.6,8.37,3.92,12.29
Veh_63,122.5,130.41,135.62,7.91,5.21,13.12
Veh_64,124.18,133.6,135.64,9.42,2.04,11.46
Veh_66,128.92,135.64,137.79,6.73,2.14,8.87
Veh_65,126.63,135.62,139.72,8.99,4.1,13.09
Veh_67,130.24,137.79,143.77,7.55,5.99,13.53
Veh_68,132.45,139.72,145.5,7.27,5.78,13.05
Veh_69,134.84,143.77,148.33,8.94,4.55,13.49
Veh_70,137.26,145.5,148.71,8.24,3.21,11.45
Veh_71,139.56,148.33,151.51,8.77,3.18,11.95
