ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,1.72,1.72,7.45,0.0,5.73,5.73
Veh_2,4.37,4.37,8.05,0.0,3.68,3.68
Veh_4,7.75,8.05,10.45,0.3,2.39,2.69
Veh_3,6.74,7.45,10.86,0.71,3.41,4.12
Veh_5,10.33,10.45,16.82,0.11,6.37,6.48
Veh_6,12.42,12.42,17.49,0.0,5.07,5.07
Veh_7,14.81,16.82,20.06,2.0,3.24,5.25
Veh_8,16.68,17.49,21.46,0.81,3.97,4.78
Veh_9,18.17,20.06,22.66,1.89,2.6,4.49
Veh_10,19.84,21.46,25.56,1.62,4.11,5.73
Veh_11,21.01,22.66,27.58,1.65,4.92,6.57
Veh_12,22.81,25.56,31.68,2.75,6.12,8.87
Veh_13,25.4,27.58,32.33,2.18,4.75,6.92
Veh_14,28.11,31.68,34.44,3.57,2.76,6.33
Veh_15,29.86,32.33,37.29,2.47,4.97,7.44
Veh_16,31.93,34.44,39.23,2.51,4.79,7.3
Veh_17,33.45,37.29,40.3,3.84,3.01,6.85
Veh_18,35.2,39.23,42.29,4.03,3.06,7.09
Veh_19,36.95,40.3,44.27,3.35,3.97,7.31
Veh_21,41.19,44.27,47.32,3.07,3.05,6.12
Veh_20,38.65,42.29,48.28,3.64,5.99,9.63
Veh_23,45.66,48.28,51.49,2.62,3.21,5.83
Veh_22,43.3,47.32,51.58,4.01,4.26,8.27
Veh_24,46.68,51.49,55.61,4.8,4.13,8.93
Veh_25,49.08,51.58,56.66,2.49,5.09,7.58
Veh_27,52.71,56.66,60.77,3.95,4.11,8.06
Veh_26,51.33,55.61,61.31,4.29,5.69,9.98
Veh_28,54.91,60.77,63.32,5.86,2.55,8.41
Veh_29,57.84,61.31,68.38,3.47,7.08,10.55
Veh_30,60.46,63.32,69.03,2.86,5.71,8.57
Veh_32,66.14,69.03,72.94,2.89,3.92,6.81
Veh_31,63.37,68.38,74.47,5.01,6.09,11.1
Veh_33,67.38,72.94,78.65,5.56,5.7,11.27
Veh_34,69.13,74.47,80.24,5.35,5.77,11.12
