ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,4.04,4.04,7.81,0.0,3.77,3.77
Veh_2,7.83,7.83,10.33,0.0,2.5,2.5
Veh_3,11.29,11.29,13.61,0.0,2.31,2.31
Veh_4,15.27,15.27,19.02,0.0,3.75,3.75
Veh_5,18.91,18.91,25.78,0.0,6.87,6.87
Veh_6,23.69,23.69,28.08,0.0,4.4,4.4
Veh_7,27.51,27.51,31.16,0.0,3.65,3.65
Veh_8,31.19,31.19,37.18,0.0,5.99,5.99
Veh_10,38.24,38.24,40.59,0.0,2.35,2.35
Veh_9,35.11,35.11,41.42,0.0,6.31,6.31
Veh_11,42.42,42.42,45.21,0.0,2.79,2.79
Veh_12,47.01,47.01,50.72,0.0,3.71,3.71
Veh_13,51.57,51.57,56.55,0.0,4.98,4.98
Veh_14,55.76,55.76,59.09,0.0,3.33,3.33
Veh_15,59.76,59.76,64.95,0.0,5.19,5.19
Veh_16,62.89,62.89,67.73,0.0,4.84,4.84
Veh_17,67.7,67.7,71.45,0.0,3.75,3.75
Veh_18,70.94,70.94,75.28,0.0,4.34,4.34
Veh_19,75.1,75.1,78.08,0.0,2.98,2.98
Veh_20,78.93,78.93,83.82,0.0,4.89,4.89
Veh_21,82.05,82.05,88.61,0.0,6.56,6.56
Veh_23,91.12,91.12,92.12,0.0,1.0,1.0
Veh_22,86.79,86.79,94.83,0.0,8.04,8.04
Veh_24,95.47,95.47,101.82,0.0,6.36,6.36
Veh_25,98.97,98.97,102.54,0.0,3.57,3.57
Veh_26,103.43,103.43,107.65,0.0,4.22,4.22
Veh_27,108.06,108.06,114.83,0.0,6.78,6.78
Veh_28,112.23,112.23,118.01,0.0,5.78,5.78
Veh_29,115.52,115.52,120.53,0.0,5.01,5.01
Veh_30,119.91,119.91,122.07,0.0,2.16,2.16
Veh_31,124.61,124.61,125.61,0.0,1.0,1.0
Veh_32,127.76,127.76,130.9,0.0,3.13,3.13
Veh_33,132.37,132.37,137.34,0.0,4.96,4.96
Veh_34,136.8,136.8,140.04,0.0,3.23,3.23
Veh_35,140.28,140.28,142.27,0.0,2.0,2.0
Veh_36,144.5,144.5,148.93,0.0,4.43,4.43
Veh_37,147.73,147.73,151.22,0.0,3.49,3.49
Veh_38,151.24,151.24,155.82,0.0,4.57,4.57
Veh_39,155.68,155.68,158.91,0.0,3.22,3.22
Veh_40,159.83,159.83,161.19,0.0,1.36,1.36
Veh_41,164.29,164.29,168.25,0.0,3.97,3.97
Veh_42,168.39,168.39,170.99,0.0,2.6,2.6
Veh_43,172.34,172.34,177.66,0.0,5.33,5.33
Veh_44,176.69,176.69,182.15,0.0,5.46,5.46
Veh_45,181.23,181.23,184.65,0.0,3.43,3.43
Veh_46,185.8,185.8,191.55,0.0,5.74,5.74
Veh_47,190.32,190.32,194.12,0.0,3.79,3.79
Veh_48,194.99,194.99,202.03,0.0,7.04,7.04
Veh_49,198.07,198.07,204.44,0.0,6.37,6.37
Veh_50,202.81,202.81,205.33,0.0,2.52,2.52
Veh_51,206.86,206.86,211.44,0.0,4.58,4.58
Veh_52,209.97,209.97,213.3,0.0,3.33,3.33
Veh_54,218.23,218.23,219.51,0.0,1.29,1.29
Veh_53,213.52,213.52,219.84,0.0,6.32,6.32
Veh_55,223.17,223.17,228.43,0.0,5.26,5.26
Veh_56,227.25,227.25,229.49,0.0,2.23,2.23
Veh_57,232.08,232.08,237.43,0.0,5.36,5.36
Veh_58,235.68,235.68,238.9,0.0,3.21,3.21
Veh_59,239.08,239.08,245.08,0.0,6.0,6.0
Veh_60,242.34,242.34,246.37,0.0,4.03,4.03
Veh_61,246.03,246.03,249.36,0.0,3.33,3.33
Veh_62,250.5,250.5,253.48,0.0,2.98,2.98
Veh_63,255.39,255.39,262.13,0.0,6.74,6.74
Veh_64,259.04,259.04,263.15,0.0,4.11,4.11
Veh_65,262.91,262.91,265.34,0.0,2.43,2.43
Veh_66,266.41,266.41,270.85,0.0,4.43,4.43
Veh_67,269.53,269.53,277.13,0.0,7.6,7.6
Veh_68,273.73,273.73,277.43,0.0,3.69,3.69
Veh_69,276.94,277.13,282.41,0.19,5.29,5.48
Veh_70,281.48,281.48,286.98,0.0,5.5,5.5
Veh_71,285.91,285.91,288.79,0.0,2.89,2.89
Veh_72,290.19,290.19,294.34,0.0,4.16,4.16
Veh_73,293.71,293.71,295.16,0.0,1.44,1.44
Veh_74,297.13,297.13,301.36,0.0,4.23,4.23
Veh_75,300.51,300.51,306.16,0.0,5.65,5.65
Veh_76,305.42,305.42,308.96,0.0,3.54,3.54
Veh_77,309.67,309.67,314.36,0.0,4.69,4.69
Veh_78,314.59,314.59,319.28,0.0,4.68,4.68
Veh_79,318.96,318.96,322.6,0.0,3.65,3.65
Veh_80,322.92,322.92,325.56,0.0,2.65,2.65
Veh_81,326.46,326.46,328.92,0.0,2.46,2.46
Veh_82,330.32,330.32,335.52,0.0,5.21,5.21
Veh_83,334.57,334.57,337.48,0.0,2.9,2.9
Veh_84,338.51,338.51,343.42,0.0,4.91,4.91
Veh_85,342.39,342.39,345.74,0.0,3.35,3.35
Veh_86,346.81,346.81,351.33,0.0,4.52,4.52
Veh_87,350.79,350.79,352.92,0.0,2.12,2.12
Veh_88,354.88,354.88,357.65,0.0,2.77,2.77
Veh_89,359.4,359.4,365.0,0.0,5.6,5.6
Veh_90,363.33,363.33,365.87,0.0,2.54,2.54
Veh_92,371.02,371.02,372.27,0.0,1.25,1.25
Veh_91,367.75,367.75,374.59,0.0,6.84,6.84
Veh_93,375.2,375.2,380.65,0.0,5.45,5.45
Veh_94,379.73,379.73,382.91,0.0,3.18,3.18
Veh_95,383.44,383.44,387.74,0.0,4.31,4.31
Veh_96,386.67,386.67,389.1,0.0,2.43,2.43
Veh_97,389.97,389.97,394.44,0.0,4.47,4.47
Veh_98,394.15,394.15,398.45,0.0,4.29,4.29
Veh_99,398.9,398.9,401.23,0.0,2.34,2.34
Veh_100,401.98,401.98,405.2,0.0,3.21,3.21
Veh_101,406.9,406.9,410.45,0.0,3.55,3.55
Veh_102,410.85,410.85,414.92,0.0,4.07,4.07
Veh_103,414.22,414.22,417.9,0.0,3.68,3.68
Veh_104,417.5,417.5,422.23,0.0,4.73,4.73
Veh_105,422.42,422.42,426.33,0.0,3.92,3.92
Veh_106,425.57,425.57,430.04,0.0,4.47,4.47
Veh_107,430.46,430.46,435.12,0.0,4.67,4.67
Veh_108,434.76,434.76,440.61,0.0,5.85,5.85
Veh_109,439.08,439.08,443.43,0.0,4.34,4.34
Veh_110,443.94,443.94,448.39,0.0,4.45,4.45
Veh_111,447.34,447.34,451.98,0.0,4.65,4.65
Veh_112,452.18,452.18,457.96,0.0,5.79,5.79
Veh_113,457.11,457.11,460.1,0.0,2.99,2.99
Veh_114,460.13,460.13,463.3,0.0,3.17,3.17
Veh_115,464.64,464.64,468.54,0.0,3.91,3.91
Veh_116,468.96,468.96,472.18,0.0,3.22,3.22
Veh_117,472.21,472.21,477.2,0.0,4.98,4.98
Veh_118,475.9,475.9,480.73,0.0,4.83,4.83
Veh_119,479.5,479.5,483.05,0.0,3.55,3.55
Veh_120,484.5,484.5,489.4,0.0,4.9,4.9
Veh_121,487.74,487.74,492.63,0.0,4.89,4.89
Veh_122,491.71,491.71,497.56,0.0,5.85,5.85
Veh_123,494.88,494.88,499.98,0.0,5.09,5.09
Veh_124,499.31,499.31,501.71,0.0,2.41,2.41
Veh_125,503.37,503.37,507.11,0.0,3.74,3.74
Veh_126,507.1,507.1,508.1,0.0,1.0,1.0
Veh_127,511.9,511.9,514.99,0.0,3.09,3.09
Veh_128,515.19,515.19,518.07,0.0,2.88,2.88
Veh_129,518.24,518.24,523.12,0.0,4.88,4.88
Veh_130,522.39,522.39,527.42,0.0,5.02,5.02
Veh_131,525.95,525.95,530.5,0.0,4.55,4.55
Veh_132,529.92,529.92,530.92,0.0,1.0,1.0
Veh_133,534.36,534.36,537.01,0.0,2.65,2.65
Veh_134,537.99,537.99,543.42,0.0,5.43,5.43
Veh_135,541.06,541.06,546.44,0.0,5.38,5.38
Veh_136,545.87,545.87,549.45,0.0,3.58,3.58
Veh_137,550.66,550.66,553.57,0.0,2.91,2.91
Veh_138,555.26,555.26,559.54,0.0,4.29,4.29
Veh_139,558.66,558.66,563.55,0.0,4.89,4.89
Veh_140,563.08,563.08,569.64,0.0,6.57,6.57
Veh_141,567.97,567.97,570.5,0.0,2.53,2.53
Veh_142,571.81,571.81,575.41,0.0,3.6,3.6
Veh_143,574.83,574.83,580.98,0.0,6.15,6.15
Veh_144,579.76,579.76,583.03,0.0,3.28,3.28
Veh_145,584.2,584.2,588.82,0.0,4.62,4.62
Veh_146,588.99,588.99,594.6,0.0,5.61,5.61
Veh_147,593.24,593.24,596.57,0.0,3.33,3.33
Veh_148,598.2,598.2,603.33,0.0,5.14,5.14
Veh_149,601.44,601.44,607.6,0.0,6.17,6.17
Veh_150,604.54,604.54,608.37,0.0,3.83,3.83
Veh_151,608.8,608.8,611.44,0.0,2.64,2.64
Veh_152,612.77,612.77,615.77,0.0,3.0,3.0
Veh_153,616.66,616.66,617.84,0.0,1.18,1.18
Veh_154,621.25,621.25,625.45,0.0,4.2,4.2
Veh_155,624.44,624.44,628.59,0.0,4.15,4.15
Veh_156,627.56,627.56,632.96,0.0,5.4,5.4
Veh_157,631.08,631.08,633.41,0.0,2.33,2.33
Veh_158,635.31,635.31,640.76,0.0,5.46,5.46
Veh_159,638.47,638.47,645.38,0.0,6.91,6.91
Veh_160,642.21,642.21,647.32,0.0,5.11,5.11
Veh_161,645.56,645.56,649.16,0.0,3.6,3.6
Veh_162,650.14,650.14,653.08,0.0,2.94,2.94
Veh_163,653.82,653.82,659.59,0.0,5.77,5.77
Veh_164,657.25,657.25,661.21,0.0,3.97,3.97
Veh_165,660.38,660.38,663.54,0.0,3.17,3.17
Veh_166,663.73,663.73,668.41,0.0,4.68,4.68
Veh_167,668.56,668.56,670.16,0.0,1.6,1.6
Veh_168,672.84,672.84,676.67,0.0,3.83,3.83
Veh_169,676.65,676.65,679.15,0.0,2.5,2.5
Veh_170,679.69,679.69,681.73,0.0,2.04,2.04
Veh_171,684.37,684.37,687.7,0.0,3.33,3.33
Veh_172,688.23,688.23,690.55,0.0,2.32,2.32
Veh_173,691.85,691.85,693.89,0.0,2.04,2.04
Veh_174,695.29,695.29,697.8,0.0,2.51,2.51
Veh_175,698.7,698.7,703.43,0.0,4.72,4.72
Veh_176,702.54,702.54,705.42,0.0,2.88,2.88
Veh_177,706.59,706.59,711.21,0.0,4.62,4.62
Veh_178,710.86,710.86,714.09,0.0,3.24,3.24
Veh_179,714.94,714.94,718.14,0.0,3.2,3.2
