ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,0.56,0.56,4.84,0.0,4.28,4.28
Veh_3,4.38,4.84,7.64,0.46,2.8,3.26
Veh_4,4.58,7.64,10.51,3.06,2.87,5.93
Veh_2,4.18,4.18,11.0,0.0,6.83,6.83
Veh_5,4.65,10.51,14.76,5.86,4.24,10.1
Veh_6,7.07,11.0,15.22,3.94,4.22,8.15
Veh_7,7.31,14.76,17.54,7.45,2.78,10.23
Veh_8,7.75,15.22,19.87,7.47,4.65,12.12
Veh_10,8.84,19.87,22.1,11.03,2.23,13.26
Veh_9,8.42,17.54,22.52,9.11,4.98,14.1
Veh_11,9.97,22.1,27.36,12.13,5.26,17.39
Veh_13,10.94,22.52,28.58,11.59,6.06,17.64
Veh_14,11.8,27.36,29.25,15.56,1.88,17.45
Veh_19,17.71,28.58,31.02,10.87,2.44,13.31
Veh_20,17.75,29.25,34.64,11.5,5.39,16.89
Veh_21,20.63,31.02,35.56,10.39,4.54,14.93
Veh_22,21.93,34.64,38.83,12.7,4.2,16.9
Veh_23,22.81,35.56,41.63,12.75,6.07,18.81
Veh_24,25.87,38.83,41.76,12.96,2.92,15.89
Veh_29,29.37,41.63,44.9,12.25,3.28,15.53
Veh_30,29.46,41.76,45.17,12.3,3.41,15.71
Veh_31,34.67,44.9,49.61,10.24,4.7,14.94
Veh_33,38.0,49.61,53.5,11.6,3.9,15.5
Veh_32,36.23,45.17,54.22,8.94,9.05,17.99
Veh_34,38.09,53.5,57.6,15.41,4.1,19.51
Veh_37,41.16,54.22,60.61,13.06,6.39,19.45
Veh_38,41.63,57.6,62.75,15.97,5.15,21.12
Veh_39,43.2,60.61,64.32,17.41,3.71,21.12
Veh_43,47.24,64.32,67.54,17.08,3.22,20.3
Veh_42,46.57,62.75,67.76,16.18,5.01,21.19
Veh_49,49.97,67.54,69.91,17.57,2.37,19.94
Veh_55,56.13,67.76,74.44,11.63,6.68,18.31
Veh_56,58.59,69.91,74.89,11.32,4.98,16.3
Veh_57,61.31,74.44,75.93,13.13,1.49,14.63
Veh_58,61.45,74.89,78.15,13.44,3.27,16.71
Veh_61,64.47,75.93,79.79,11.46,3.86,15.32
Veh_65,68.85,79.79,83.7,10.94,3.91,14.85
Veh_62,64.77,78.15,84.1,13.38,5.95,19.33
Veh_66,73.14,83.7,86.84,10.57,3.14,13.71
Veh_67,73.54,84.1,87.69,10.57,3.58,14.15
Veh_69,75.51,87.69,90.99,12.18,3.31,15.49
Veh_68,74.67,86.84,92.59,12.18,5.74,17.92
Veh_71,76.5,90.99,96.13,14.49,5.14,19.63
Veh_75,79.92,96.13,98.14,16.21,2.02,18.22
Veh_73,78.17,92.59,99.13,14.42,6.55,20.96
Veh_80,84.24,98.14,101.56,13.9,3.42,17.32
Veh_81,85.49,99.13,101.82,13.65,2.68,16.33
Veh_82,86.9,101.56,105.34,14.67,3.78,18.44
Veh_85,87.72,101.82,107.03,14.1,5.21,19.31
Veh_88,91.89,105.34,107.38,13.45,2.04,15.49
Veh_91,97.5,107.38,109.52,9.88,2.14,12.02
Veh_90,94.74,107.03,111.13,12.29,4.1,16.39
Veh_92,99.06,109.52,113.48,10.47,3.96,14.42
Veh_93,101.67,111.13,114.8,9.45,3.68,13.13
Veh_94,104.42,113.48,117.31,9.06,3.83,12.89
Veh_95,105.83,114.8,120.79,8.97,5.99,14.96
Veh_96,107.33,117.31,121.56,9.99,4.25,14.24
Veh_97,108.97,120.79,123.27,11.82,2.47,14.29
Veh_98,111.24,121.56,124.8,10.32,3.23,13.55
Veh_100,111.95,124.8,128.78,12.85,3.98,16.83
Veh_99,111.61,123.27,129.12,11.65,5.86,17.51
Veh_101,116.28,128.78,131.96,12.49,3.18,15.68
Veh_102,117.12,129.12,134.33,12.0,5.21,17.21
Veh_103,118.16,131.96,135.92,13.81,3.96,17.77
Veh_107,123.21,134.33,140.6,11.12,6.27,17.39
Veh_108,123.23,135.92,140.99,12.7,5.06,17.76
Veh_109,126.39,140.6,144.46,14.21,3.87,18.07
Veh_110,128.68,140.99,144.79,12.31,3.81,16.12
Veh_112,130.67,144.79,148.3,14.13,3.51,17.64
Veh_111,129.65,144.46,149.69,14.81,5.22,20.04
Veh_114,137.34,148.3,151.92,10.96,3.62,14.58
Veh_115,138.78,149.69,152.89,10.91,3.2,14.11
Veh_116,140.23,151.92,154.35,11.69,2.43,14.12
Veh_117,142.22,152.89,155.99,10.67,3.1,13.77
Veh_119,146.61,155.99,157.96,9.38,1.97,11.35
Veh_120,148.51,157.96,159.03,9.45,1.07,10.52
Veh_118,145.15,154.35,160.01,9.19,5.66,14.85
Veh_123,149.71,160.01,162.58,10.3,2.57,12.87
Veh_121,148.63,159.03,164.26,10.4,5.22,15.62
Veh_127,153.84,162.58,168.08,8.74,5.49,14.23
Veh_128,154.73,164.26,169.71,9.52,5.45,14.98
Veh_132,156.74,169.71,173.74,12.96,4.03,17.0
Veh_129,154.84,168.08,175.06,13.24,6.98,20.22
Veh_133,158.3,173.74,178.17,15.44,4.43,19.87
Veh_134,160.2,175.06,179.9,14.86,4.85,19.7
Veh_135,160.43,178.17,181.11,17.74,2.94,20.68
Veh_140,167.16,181.11,184.15,13.95,3.04,16.99
Veh_139,163.44,179.9,184.99,16.46,5.08,21.55
Veh_143,170.52,184.99,187.64,14.46,2.66,17.12
Veh_149,173.91,187.64,190.56,13.73,2.92,16.65
Veh_141,168.29,184.15,191.71,15.86,7.56,23.42
Veh_150,175.12,190.56,194.31,15.44,3.75,19.19
Veh_153,179.47,191.71,194.46,12.24,2.75,14.99
Veh_155,180.79,194.31,197.38,13.52,3.07,16.59
Veh_156,184.17,194.46,198.94,10.29,4.48,14.77
Veh_157,187.58,197.38,201.64,9.81,4.26,14.06
Veh_158,191.48,198.94,203.97,7.46,5.03,12.5
Veh_159,191.5,201.64,205.93,10.13,4.29,14.42
Veh_160,193.53,203.97,210.54,10.45,6.57,17.01
Veh_161,194.96,205.93,210.95,10.97,5.03,16.0
Veh_163,195.59,210.95,215.73,15.36,4.78,20.14
Veh_162,195.35,210.54,216.33,15.18,5.79,20.98
Veh_166,199.73,216.33,219.82,16.6,3.49,20.09
Veh_165,199.23,215.73,219.89,16.5,4.16,20.66
Veh_167,202.93,219.82,222.33,16.89,2.51,19.4
Veh_169,205.27,219.89,223.69,14.62,3.79,18.41
Veh_173,211.42,223.69,226.61,12.27,2.93,15.19
Veh_170,207.98,222.33,227.22,14.35,4.89,19.24
Veh_174,212.13,226.61,229.25,14.48,2.64,17.12
