ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,1.87,1.87,4.37,0.0,2.5,2.5
Veh_2,1.95,1.95,4.73,0.0,2.77,2.77
Veh_3,2.18,4.37,7.87,2.19,3.5,5.69
Veh_4,2.8,4.73,8.25,1.93,3.52,5.45
Veh_5,3.3,7.87,10.96,4.57,3.09,7.66
Veh_6,4.19,8.25,12.52,4.06,4.27,8.33
Veh_7,4.36,10.96,15.23,6.6,4.27,10.87
Veh_8,5.65,12.52,16.96,6.87,4.45,11.32
Veh_9,6.23,15.23,20.77,9.0,5.54,14.54
Veh_10,6.47,16.96,21.82,10.5,4.85,15.35
Veh_11,8.07,20.77,23.31,12.7,2.54,15.24
Veh_12,9.84,21.82,25.26,11.97,3.45,15.42
Veh_13,13.02,23.31,27.06,10.29,3.75,14.03
Veh_14,15.97,25.26,29.35,9.29,4.09,13.38
Veh_15,17.4,27.06,30.05,9.66,2.99,12.65
Veh_17,18.56,30.05,31.05,11.48,1.0,12.48
Veh_16,17.88,29.35,33.62,11.47,4.27,15.74
Veh_20,24.59,31.05,37.05,6.46,6.01,12.47
Veh_21,25.06,33.62,38.89,8.56,5.27,13.83
Veh_22,25.1,37.05,40.42,11.96,3.37,15.32
Veh_24,26.54,38.89,42.83,12.35,3.95,16.29
Veh_26,28.9,40.42,44.84,11.52,4.42,15.94
Veh_27,33.52,42.83,47.14,9.32,4.3,13.62
Veh_28,33.88,44.84,48.06,10.96,3.22,14.18
Veh_29,34.61,47.14,50.58,12.53,3.45,15.97
Veh_30,34.75,48.06,51.21,13.31,3.15,16.46
Veh_31,40.02,50.58,54.74,10.56,4.16,14.73
Veh_32,40.4,51.21,54.99,10.81,3.78,14.59
Veh_35,43.18,54.99,57.18,11.82,2.19,14.0
Veh_33,42.21,54.74,58.45,12.53,3.7,16.23
Veh_38,45.42,57.18,58.68,11.76,1.5,13.26
Veh_40,48.79,58.68,62.87,9.89,4.2,14.09
Veh_39,48.34,58.45,63.59,10.1,5.15,15.25
Veh_43,54.96,63.59,65.88,8.63,2.29,10.92
Veh_44,55.52,65.88,67.99,10.37,2.11,12.47
Veh_42,54.87,62.87,69.19,8.0,6.32,14.32
Veh_46,62.61,69.19,73.97,6.58,4.78,11.36
Veh_45,57.05,67.99,74.26,10.94,6.27,17.21
Veh_47,63.73,73.97,76.59,10.23,2.62,12.85
Veh_49,67.17,76.59,78.88,9.42,2.29,11.71
Veh_48,64.25,74.26,79.25,10.01,4.99,15.0
Veh_51,67.78,79.25,81.75,11.47,2.5,13.97
Veh_50,67.25,78.88,84.11,11.63,5.23,16.86
Veh_52,68.3,81.75,84.3,13.45,2.55,16.0
Veh_55,69.75,84.11,87.98,14.35,3.87,18.23
Veh_58,74.05,84.3,89.63,10.25,5.33,15.58
Veh_60,75.07,87.98,90.56,12.91,2.58,15.49
Veh_66,80.56,90.56,94.14,10.0,3.58,13.57
Veh_65,79.36,89.63,95.05,10.27,5.42,15.68
Veh_67,81.3,94.14,97.72,12.84,3.58,16.42
Veh_68,82.16,95.05,98.14,12.88,3.09,15.97
Veh_69,84.56,97.72,102.26,13.15,4.55,17.7
Veh_70,87.96,98.14,103.99,10.18,5.85,16.03
Veh_71,91.81,102.26,104.98,10.46,2.72,13.17
Veh_72,92.73,103.99,108.35,11.26,4.37,15.62
Veh_73,94.36,104.98,109.59,10.62,4.61,15.24
Veh_74,94.58,108.35,113.36,13.77,5.01,18.78
Veh_76,95.79,109.59,115.14,13.8,5.55,19.35
Veh_80,98.87,115.14,118.51,16.27,3.37,19.64
Veh_79,97.88,113.36,119.05,15.48,5.68,21.16
Veh_83,102.6,118.51,122.58,15.91,4.07,19.97
Veh_84,104.01,119.05,122.74,15.03,3.7,18.73
Veh_91,109.82,122.74,126.53,12.92,3.79,16.71
Veh_87,106.14,122.58,128.19,16.44,5.61,22.05
Veh_95,114.49,128.19,130.69,13.69,2.5,16.19
Veh_92,110.84,126.53,132.77,15.69,6.24,21.93
Veh_98,116.44,130.69,133.4,14.25,2.71,16.96
Veh_105,121.31,133.4,136.88,12.09,3.48,15.56
Veh_104,120.55,132.77,137.28,12.23,4.5,16.73
Veh_109,123.82,137.28,140.89,13.46,3.62,17.08
Veh_108,123.6,136.88,141.77,13.28,4.9,18.17
Veh_113,126.71,140.89,144.08,14.18,3.18,17.37
Veh_116,130.91,144.08,147.95,13.17,3.87,17.04
Veh_115,128.86,141.77,148.6,12.92,6.83,19.74
Veh_117,133.11,147.95,152.39,14.84,4.44,19.28
Veh_118,133.8,148.6,152.43,14.8,3.83,18.62
Veh_121,137.66,152.39,155.84,14.73,3.45,18.18
Veh_122,138.93,152.43,159.42,13.49,6.99,20.49
Veh_123,142.52,155.84,161.04,13.33,5.2,18.53
Veh_124,143.48,159.42,163.69,15.94,4.27,20.21
Veh_126,148.02,163.69,165.4,15.67,1.71,17.38
Veh_125,144.36,161.04,166.81,16.68,5.77,22.45
Veh_128,150.86,165.4,169.17,14.54,3.77,18.31
Veh_129,153.61,166.81,169.32,13.2,2.51,15.71
Veh_130,153.82,169.17,172.68,15.35,3.51,18.85
Veh_133,156.35,169.32,172.99,12.96,3.67,16.63
Veh_139,161.16,172.99,176.9,11.83,3.91,15.74
Veh_138,160.36,172.68,177.94,12.32,5.26,17.58
Veh_142,166.13,176.9,179.54,10.77,2.64,13.41
Veh_143,166.97,177.94,181.16,10.97,3.22,14.19
Veh_144,167.31,179.54,185.1,12.24,5.56,17.79
Veh_145,169.94,181.16,185.16,11.21,4.0,15.21
Veh_150,175.79,185.16,190.17,9.37,5.01,14.38
Veh_146,170.32,185.1,190.43,14.77,5.34,20.11
Veh_151,176.44,190.17,192.53,13.73,2.36,16.09
Veh_153,182.58,192.53,195.42,9.95,2.89,12.84
Veh_152,179.9,190.43,195.44,10.53,5.01,15.54
Veh_154,185.39,195.42,198.8,10.04,3.38,13.41
Veh_155,186.06,195.44,200.31,9.38,4.87,14.25
Veh_156,186.65,198.8,205.69,12.15,6.9,19.05
Veh_157,187.98,200.31,205.8,12.33,5.49,17.81
