ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,3.27,3.27,6.49,0.0,3.22,3.22
Veh_2,5.4,5.4,8.61,0.0,3.21,3.21
Veh_3,6.69,6.69,10.23,0.0,3.54,3.54
Veh_4,9.59,9.59,13.86,0.0,4.27,4.27
Veh_5,13.34,13.34,17.17,0.0,3.83,3.83
Veh_7,18.39,18.39,22.18,0.0,3.78,3.78
Veh_6,16.3,16.3,22.44,0.0,6.14,6.14
Veh_8,21.41,22.18,26.86,0.76,4.68,5.44
Veh_9,23.1,23.1,28.23,0.0,5.13,5.13
Veh_10,25.03,26.86,30.89,1.83,4.04,5.87
Veh_11,27.27,28.23,33.77,0.96,5.54,6.5
Veh_12,29.93,30.89,34.83,0.96,3.94,4.9
Veh_14,35.61,35.61,36.61,0.0,1.0,1.0
Veh_13,32.4,33.77,39.04,1.37,5.26,6.63
Veh_16,41.73,41.73,44.77,0.0,3.04,3.04
Veh_15,37.77,37.77,45.87,0.0,8.1,8.1
Veh_18,44.78,45.87,47.94,1.1,2.06,3.16
Veh_17,42.77,44.77,48.05,2.0,3.28,5.29
Veh_20,48.42,48.42,52.18,0.0,3.76,3.76
Veh_19,46.45,47.94,53.34,1.48,5.4,6.89
Veh_21,50.03,52.18,53.73,2.15,1.55,3.7
Veh_22,53.13,53.34,58.66,0.21,5.32,5.53
Veh_23,56.62,56.62,62.91,0.0,6.29,6.29
Veh_24,58.56,58.66,63.27,0.1,4.61,4.71
Veh_26,61.94,63.27,65.24,1.33,1.98,3.31
Veh_25,60.25,62.91,68.36,2.66,5.45,8.11
Veh_27,64.34,65.24,69.73,0.91,4.48,5.39
Veh_29,70.35,70.35,72.93,0.0,2.58,2.58
Veh_28,67.46,68.36,73.17,0.9,4.81,5.71
Veh_30,73.13,73.13,75.88,0.0,2.75,2.75
Veh_31,76.67,76.67,80.2,0.0,3.52,3.52
Veh_32,78.29,78.29,80.2,0.0,1.91,1.91
Veh_33,81.96,81.96,86.29,0.0,4.34,4.34
Veh_34,84.62,84.62,87.41,0.0,2.8,2.8
