ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,5.31,5.31,7.78,0.0,2.47,2.47
Veh_2,10.05,10.05,14.56,0.0,4.5,4.5
Veh_3,14.87,14.87,18.12,0.0,3.25,3.25
Veh_4,19.16,19.16,23.98,0.0,4.81,4.81
Veh_5,25.01,25.01,28.96,0.0,3.95,3.95
Veh_6,30.46,30.46,36.15,0.0,5.68,5.68
Veh_7,35.74,35.74,39.35,0.0,3.6,3.6
Veh_8,41.39,41.39,44.16,0.0,2.77,2.77
Veh_9,47.27,47.27,51.29,0.0,4.03,4.03
Veh_10,53.13,53.13,58.8,0.0,5.68,5.68
Veh_11,57.83,57.83,60.92,0.0,3.08,3.08
Veh_12,62.9,62.9,69.14,0.0,6.24,6.24
Veh_13,67.21,67.21,70.09,0.0,2.88,2.88
Veh_14,71.31,71.31,75.21,0.0,3.89,3.89
Veh_15,76.52,76.52,81.33,0.0,4.81,4.81
Veh_16,82.47,82.47,87.34,0.0,4.87,4.87
Veh_17,86.7,86.7,92.41,0.0,5.71,5.71
Veh_18,91.48,91.48,94.89,0.0,3.41,3.41
Veh_19,97.25,97.25,100.68,0.0,3.43,3.43
Veh_20,102.51,102.51,106.74,0.0,4.23,4.23
Veh_21,108.31,108.31,112.04,0.0,3.73,3.73
Veh_22,113.15,113.15,116.33,0.0,3.19,3.19
Veh_23,118.32,118.32,121.91,0.0,3.59,3.59
Veh_24,122.33,122.33,126.4,0.0,4.07,4.07
Veh_25,127.48,127.48,131.76,0.0,4.27,4.27
Veh_26,132.69,132.69,135.83,0.0,3.14,3.14
Veh_27,137.59,137.59,142.43,0.0,4.85,4.85
Veh_28,142.14,142.14,145.49,0.0,3.35,3.35
Veh_29,146.26,146.26,152.94,0.0,6.68,6.68
Veh_30,152.18,152.18,158.91,0.0,6.73,6.73
Veh_31,158.12,158.12,162.81,0.0,4.69,4.69
Veh_32,162.63,162.63,165.94,0.0,3.31,3.31
Veh_33,167.75,167.75,171.26,0.0,3.51,3.51
Veh_34,172.91,172.91,176.82,0.0,3.9,3.9
