ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_255,260.81,274.06,279.41,13.25,5.35,18.6
Veh_257,264.15,275.35,280.36,11.2,5.01,16.21
Veh_259,267.6,279.41,283.76,11.81,4.35,16.16
Veh_260,268.6,280.36,285.75,11.76,5.39,17.16
Veh_263,270.67,283.76,286.89,13.09,3.13,16.22
Veh_265,276.64,286.89,290.4,10.25,3.51,13.76
Veh_264,271.61,285.75,291.95,14.14,6.2,20.34
Veh_266,276.91,290.4,294.4,13.49,4.0,17.49
Veh_267,277.21,291.95,295.91,14.74,3.95,18.7
Veh_271,283.3,294.4,296.54,11.09,2.14,13.24
Veh_273,285.35,296.54,301.42,11.19,4.88,16.07
Veh_272,285.25,295.91,302.62,10.66,6.72,17.38
Veh_274,286.12,301.42,303.99,15.31,2.56,17.87
Veh_279,291.41,303.99,306.26,12.57,2.27,14.85
Veh_275,287.31,302.62,308.06,15.32,5.43,20.75
Veh_282,294.88,308.06,312.23,13.18,4.18,17.35
Veh_280,292.37,306.26,312.24,13.89,5.99,19.87
Veh_284,298.65,312.24,314.97,13.59,2.73,16.32
Veh_283,296.39,312.23,316.54,15.85,4.3,20.15
Veh_286,303.35,314.97,319.7,11.63,4.73,16.35
Veh_287,303.48,316.54,322.06,13.06,5.52,18.58
Veh_288,304.97,319.7,324.58,14.74,4.88,19.61
Veh_290,308.1,324.58,329.12,16.47,4.54,21.01
Veh_289,308.08,322.06,329.79,13.99,7.73,21.71
Veh_294,314.98,329.12,332.28,14.14,3.16,17.3
Veh_295,316.34,329.79,335.16,13.45,5.38,18.82
Veh_296,317.01,332.28,338.2,15.26,5.93,21.19
Veh_297,320.14,335.16,338.96,15.03,3.8,18.83
Veh_298,321.33,338.2,341.3,16.88,3.1,19.98
Veh_299,322.18,338.96,342.11,16.78,3.15,19.93
Veh_305,329.65,342.11,344.57,12.46,2.46,14.92
Veh_301,325.4,341.3,344.81,15.9,3.51,19.41
Veh_311,333.41,344.81,347.2,11.41,2.39,13.8
Veh_313,336.47,347.2,349.85,10.74,2.65,13.38
Veh_306,329.88,344.57,349.97,14.69,5.4,20.09
Veh_317,343.39,349.97,353.45,6.58,3.48,10.06
Veh_316,341.63,349.85,357.5,8.22,7.65,15.88
Veh_318,344.87,353.45,358.97,8.58,5.52,14.1
Veh_319,344.91,357.5,361.44,12.59,3.93,16.53
Veh_320,348.87,358.97,362.17,10.1,3.2,13.3
Veh_322,350.49,362.17,364.98,11.68,2.81,14.49
Veh_321,348.88,361.44,367.84,12.56,6.4,18.96
Veh_323,350.52,364.98,370.08,14.46,5.1,19.55
Veh_327,354.44,370.08,373.76,15.64,3.68,19.32
Veh_324,351.35,367.84,374.21,16.49,6.37,22.86
Veh_330,358.97,374.21,378.02,15.24,3.81,19.05
Veh_329,358.08,373.76,378.76,15.68,5.0,20.68
Veh_332,361.54,378.02,380.28,16.49,2.26,18.74
Veh_333,362.2,378.76,383.36,16.56,4.6,21.16
Veh_336,369.78,380.28,385.51,10.5,5.23,15.73
Veh_338,371.73,385.51,389.07,13.78,3.56,17.34
Veh_337,370.82,383.36,390.47,12.54,7.11,19.65
Veh_345,374.72,389.07,392.77,14.36,3.69,18.05
Veh_346,374.98,390.47,394.88,15.49,4.41,19.9
Veh_349,378.76,392.77,395.58,14.0,2.81,16.81
Veh_350,378.97,394.88,399.18,15.91,4.3,20.21
Veh_351,380.78,395.58,401.62,14.8,6.05,20.84
Veh_358,385.81,401.62,403.16,15.81,1.54,17.35
Veh_356,383.55,399.18,407.17,15.63,7.99,23.62
Veh_361,391.1,403.16,407.76,12.06,4.6,16.65
Veh_362,391.68,407.17,411.26,15.49,4.09,19.57
Veh_363,392.97,407.76,412.34,14.79,4.58,19.37
Veh_365,395.07,411.26,414.66,16.18,3.4,19.58
Veh_366,395.66,412.34,415.87,16.68,3.53,20.21
Veh_371,403.64,415.87,420.09,12.23,4.22,16.45
Veh_368,399.91,414.66,420.64,14.75,5.98,20.73
Veh_374,408.53,420.64,425.34,12.11,4.69,16.81
Veh_372,404.57,420.09,427.4,15.52,7.32,22.83
Veh_375,410.14,425.34,429.26,15.2,3.93,19.13
Veh_378,411.56,427.4,433.01,15.84,5.61,21.45
Veh_379,414.23,429.26,433.04,15.04,3.77,18.81
Veh_381,416.43,433.01,435.32,16.58,2.31,18.89
Veh_382,417.75,433.04,438.08,15.28,5.04,20.32
Veh_384,420.59,435.32,440.64,14.73,5.33,20.05
Veh_385,420.95,438.08,442.43,17.12,4.36,21.48
Veh_387,425.69,440.64,443.36,14.95,2.71,17.67
Veh_388,427.61,442.43,446.43,14.82,3.99,18.82
Veh_391,430.43,443.36,448.21,12.93,4.85,17.78
Veh_393,433.14,446.43,451.59,13.29,5.16,18.45
Veh_394,433.95,448.21,453.48,14.25,5.27,19.53
Veh_397,438.54,451.59,456.5,13.05,4.91,17.96
Veh_398,438.91,453.48,457.75,14.57,4.27,18.84
Veh_399,443.21,456.5,462.01,13.29,5.52,18.8
Veh_400,443.31,457.75,462.36,14.44,4.61,19.05
Veh_401,443.97,462.01,465.85,18.04,3.84,21.88
Veh_402,446.57,462.36,467.15,15.79,4.79,20.58
Veh_405,449.16,465.85,468.11,16.69,2.26,18.95
Veh_408,454.09,468.11,471.56,14.02,3.45,17.47
Veh_407,451.8,467.15,472.21,15.35,5.07,20.42
Veh_412,459.45,471.56,474.8,12.11,3.24,15.35
Veh_413,461.62,472.21,475.81,10.59,3.59,14.19
Veh_414,463.02,474.8,477.87,11.77,3.08,14.85
Veh_415,465.48,475.81,480.42,10.33,4.61,14.94
Veh_416,466.78,477.87,481.35,11.09,3.47,14.57
Veh_417,468.23,480.42,483.75,12.19,3.33,15.52
Veh_418,471.39,481.35,487.74,9.96,6.4,16.36
Veh_419,471.67,483.75,488.37,12.08,4.62,16.7
Veh_423,475.77,488.37,489.44,12.6,1.07,13.68
Veh_420,473.67,487.74,491.84,14.07,4.1,18.17
Veh_424,476.14,489.44,494.55,13.3,5.1,18.41
Veh_428,478.07,491.84,495.69,13.77,3.85,17.62
Veh_429,481.85,494.55,497.98,12.7,3.43,16.13
Veh_430,481.89,495.69,500.9,13.8,5.21,19.01
Veh_431,486.62,497.98,500.99,11.36,3.02,14.38
Veh_434,489.06,500.99,504.54,11.94,3.55,15.49
Veh_436,493.58,504.54,505.64,10.96,1.09,12.06
Veh_433,488.13,500.9,506.71,12.76,5.81,18.58
Veh_437,493.8,505.64,507.32,11.84,1.68,13.52
Veh_440,494.92,506.71,509.44,11.79,2.73,14.52
Veh_442,496.85,507.32,510.22,10.47,2.9,13.37
Veh_444,499.13,509.44,511.56,10.31,2.12,12.43
Veh_446,503.46,511.56,515.66,8.1,4.1,12.2
Veh_445,501.65,510.22,516.94,8.57,6.72,15.29
Veh_448,505.59,515.66,519.98,10.07,4.32,14.39
Veh_450,509.6,519.98,522.14,10.39,2.16,12.54
Veh_449,508.56,516.94,522.57,8.39,5.63,14.01
Veh_452,510.01,522.57,524.5,12.55,1.93,14.48
Veh_453,512.37,524.5,527.53,12.13,3.04,15.16
Veh_451,509.71,522.14,527.75,12.42,5.61,18.03
Veh_455,522.33,527.75,531.36,5.41,3.62,9.03
Veh_454,520.99,527.53,534.78,6.54,7.24,13.78
Veh_456,523.45,531.36,537.46,7.91,6.1,14.01
Veh_457,523.9,534.78,539.06,10.88,4.28,15.16
Veh_458,524.46,537.46,542.84,13.0,5.37,18.37
Veh_459,526.2,539.06,543.59,12.86,4.53,17.39
Veh_460,528.35,542.84,546.99,14.49,4.15,18.64
Veh_461,528.44,543.59,548.31,15.14,4.72,19.86
Veh_462,528.45,546.99,552.16,18.53,5.17,23.7
Veh_464,531.41,548.31,553.24,16.89,4.93,21.83
Veh_473,538.19,553.24,557.5,15.04,4.27,19.31
Veh_470,535.51,552.16,558.64,16.65,6.49,23.13
Veh_474,540.48,557.5,561.28,17.03,3.77,20.8
Veh_478,544.02,558.64,561.58,14.63,2.94,17.56
Veh_481,549.54,561.58,565.83,12.04,4.25,16.29
Veh_479,544.58,561.28,566.81,16.7,5.53,22.23
Veh_482,550.15,565.83,569.07,15.68,3.24,18.92
Veh_483,558.72,566.81,572.02,8.09,5.21,13.3
Veh_484,561.83,569.07,572.67,7.24,3.6,10.84
Veh_485,565.04,572.02,573.02,6.98,1.0,7.98
Veh_486,567.68,572.67,576.23,4.98,3.57,8.55
Veh_487,572.27,573.02,578.23,0.75,5.2,5.95
Veh_488,573.89,576.23,582.0,2.34,5.77,8.1
Veh_489,574.08,578.23,584.04,4.15,5.81,9.96
Veh_491,578.08,584.04,585.08,5.97,1.04,7.0
Veh_490,575.7,582.0,585.08,6.3,3.09,9.38
Veh_493,580.66,585.08,590.31,4.43,5.22,9.65
Veh_492,579.88,585.08,590.58,5.2,5.5,10.7
Veh_495,583.86,590.58,593.81,6.72,3.23,9.95
Veh_494,583.26,590.31,594.49,7.05,4.18,11.23
Veh_496,586.01,593.81,596.22,7.8,2.4,10.2
Veh_498,590.18,596.22,599.8,6.04,3.58,9.62
Veh_497,587.69,594.49,600.5,6.8,6.01,12.81
Veh_499,591.26,599.8,604.69,8.54,4.89,13.43
Veh_500,592.14,600.5,605.22,8.36,4.72,13.08
Veh_502,597.09,605.22,608.08,8.13,2.85,10.98
Veh_501,596.59,604.69,609.61,8.11,4.92,13.02
Veh_503,597.57,608.08,613.35,10.51,5.28,15.78
Veh_504,598.18,609.61,614.07,11.43,4.46,15.89
Veh_505,598.89,613.35,616.84,14.46,3.49,17.95
Veh_506,600.52,614.07,619.64,13.56,5.57,19.12
Veh_507,600.69,616.84,620.53,16.16,3.69,19.84
Veh_515,607.56,620.53,623.83,12.97,3.3,16.27
Veh_514,606.39,619.64,624.0,13.25,4.36,17.6
Veh_518,609.64,624.0,626.44,14.35,2.45,16.8
Veh_516,608.83,623.83,626.85,15.0,3.01,18.01
Veh_522,613.7,626.44,627.94,12.75,1.5,14.25
Veh_524,615.04,626.85,630.11,11.8,3.27,15.07
Veh_526,618.68,627.94,631.55,9.26,3.61,12.87
Veh_527,620.84,630.11,633.61,9.27,3.49,12.77
Veh_528,621.34,631.55,636.66,10.21,5.11,15.32
Veh_530,624.66,633.61,637.26,8.95,3.65,12.6
Veh_532,627.81,637.26,639.82,9.45,2.56,12.01
Veh_531,624.92,636.66,641.62,11.74,4.96,16.7
Veh_533,630.84,639.82,642.57,8.98,2.74,11.73
Veh_535,632.35,642.57,644.43,10.21,1.86,12.07
Veh_534,631.93,641.62,645.61,9.69,4.0,13.68
Veh_537,639.46,645.61,648.62,6.16,3.0,9.16
Veh_536,634.6,644.43,648.78,9.83,4.35,14.18
Veh_539,640.94,648.78,652.96,7.84,4.18,12.02
Veh_538,640.63,648.62,654.66,7.98,6.04,14.03
Veh_540,641.96,652.96,655.68,10.99,2.72,13.72
Veh_543,642.67,655.68,657.66,13.01,1.98,14.99
Veh_541,641.98,654.66,659.44,12.68,4.78,17.46
Veh_551,646.52,659.44,661.13,12.92,1.68,14.6
Veh_549,644.62,657.66,661.23,13.05,3.57,16.62
Veh_555,648.94,661.13,664.14,12.19,3.01,15.2
Veh_556,652.1,661.23,665.12,9.13,3.89,13.02
Veh_558,653.96,664.14,666.54,10.18,2.41,12.58
Veh_559,657.14,665.12,670.3,7.98,5.18,13.16
Veh_561,658.25,670.3,673.69,12.05,3.38,15.43
Veh_560,657.35,666.54,674.2,9.2,7.66,16.86
Veh_568,661.94,674.2,676.35,12.27,2.15,14.41
Veh_565,659.48,673.69,676.53,14.21,2.84,17.05
Veh_569,664.17,676.35,679.53,12.18,3.18,15.36
Veh_570,664.74,676.53,681.59,11.78,5.06,16.84
Veh_572,666.57,679.53,682.82,12.96,3.28,16.25
Veh_579,671.35,682.82,685.32,11.46,2.5,13.96
Veh_573,666.94,681.59,685.73,14.65,4.14,18.79
Veh_583,677.78,685.73,689.09,7.95,3.37,11.32
Veh_584,678.18,689.09,691.45,10.91,2.36,13.27
Veh_582,676.35,685.32,692.92,8.97,7.6,16.57
Veh_586,681.55,692.92,694.37,11.37,1.45,12.82
Veh_585,680.28,691.45,695.2,11.18,3.75,14.92
Veh_587,682.02,694.37,697.98,12.35,3.61,15.96
Veh_591,683.07,695.2,698.67,12.13,3.47,15.61
Veh_593,686.17,697.98,701.27,11.81,3.29,15.09
Veh_594,686.8,698.67,701.76,11.87,3.09,14.96
Veh_596,692.07,701.76,705.37,9.69,3.6,13.3
Veh_595,691.91,701.27,706.08,9.35,4.81,14.17
Veh_598,694.51,706.08,709.57,11.57,3.5,15.06
Veh_600,695.72,709.57,711.35,13.85,1.78,15.63
Veh_597,693.06,705.37,711.67,12.3,6.3,18.61
Veh_603,699.83,711.67,714.17,11.84,2.5,14.34
Veh_602,699.13,711.35,716.76,12.22,5.41,17.63
Veh_605,702.99,714.17,719.1,11.18,4.94,16.11
