ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,5.27,5.27,8.52,0.0,3.24,3.24
Veh_2,9.84,9.84,12.24,0.0,2.4,2.4
Veh_3,14.04,14.04,18.32,0.0,4.29,4.29
Veh_4,19.66,19.66,21.7,0.0,2.04,2.04
Veh_5,25.46,25.46,26.46,0.0,1.0,1.0
Veh_6,30.32,30.32,36.6,0.0,6.28,6.28
Veh_7,35.75,35.75,39.13,0.0,3.39,3.39
Veh_8,41.42,41.42,45.4,0.0,3.98,3.98
Veh_9,46.14,46.14,51.19,0.0,5.05,5.05
Veh_10,51.49,51.49,55.53,0.0,4.04,4.04
Veh_11,55.69,55.69,58.17,0.0,2.47,2.47
Veh_12,61.17,61.17,65.76,0.0,4.6,4.6
Veh_13,66.92,66.92,71.91,0.0,4.99,4.99
Veh_14,71.58,71.58,78.97,0.0,7.39,7.39
Veh_15,77.32,77.32,81.09,0.0,3.77,3.77
Veh_16,81.79,81.79,87.97,0.0,6.18,6.18
Veh_17,87.19,87.19,90.73,0.0,3.54,3.54
Veh_18,91.21,91.21,94.08,0.0,2.87,2.87
Veh_19,95.95,95.95,99.15,0.0,3.2,3.2
Veh_20,100.63,100.63,106.55,0.0,5.92,5.92
Veh_21,105.32,105.32,106.55,0.0,1.23,1.23
Veh_22,111.17,111.17,114.71,0.0,3.54,3.54
Veh_23,115.61,115.61,117.59,0.0,1.98,1.98
Veh_24,119.87,119.87,124.98,0.0,5.11,5.11
Veh_25,124.79,124.79,128.79,0.0,4.0,4.0
Veh_26,129.51,129.51,133.19,0.0,3.68,3.68
Veh_27,135.47,135.47,139.94,0.0,4.46,4.46
Veh_28,140.15,140.15,144.67,0.0,4.53,4.53
Veh_29,144.24,144.24,145.24,0.0,1.0,1.0
Veh_30,148.63,148.63,151.93,0.0,3.3,3.3
Veh_31,154.38,154.38,160.71,0.0,6.33,6.33
Veh_32,160.33,160.33,165.28,0.0,4.95,4.95
Veh_33,164.37,164.37,169.09,0.0,4.72,4.72
Veh_34,168.6,168.6,173.34,0.0,4.74,4.74
Veh_35,173.15,173.15,177.46,0.0,4.31,4.31
