ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_2,1.7,1.7,4.27,0.0,2.57,2.57
Veh_1,1.64,1.64,5.63,0.0,3.99,3.99
Veh_4,4.66,5.63,7.84,0.97,2.21,3.19
Veh_3,4.17,4.27,7.91,0.1,3.64,3.74
Veh_5,5.87,7.84,10.2,1.97,2.35,4.32
Veh_6,6.46,7.91,10.62,1.46,2.71,4.17
Veh_8,10.01,10.62,14.87,0.61,4.25,4.86
Veh_7,9.52,10.2,15.53,0.68,5.33,6.01
Veh_9,10.4,14.87,19.94,4.48,5.07,9.54
Veh_10,11.28,15.53,20.36,4.25,4.83,9.08
Veh_11,11.44,19.94,23.18,8.5,3.24,11.74
Veh_12,12.16,20.36,25.51,8.2,5.15,13.35
Veh_13,12.34,23.18,26.14,10.84,2.95,13.79
Veh_15,19.11,26.14,28.64,7.02,2.5,9.52
Veh_14,16.83,25.51,30.3,8.68,4.8,13.48
Veh_17,20.4,30.3,33.71,9.91,3.4,13.31
Veh_16,20.36,28.64,34.46,8.28,5.83,14.11
Veh_18,20.51,33.71,38.79,13.2,5.08,18.28
Veh_19,20.83,34.46,40.27,13.63,5.8,19.44
Veh_22,27.69,40.27,43.08,12.58,2.82,15.4
Veh_20,23.6,38.79,44.87,15.19,6.08,21.28
Veh_23,27.71,43.08,46.75,15.37,3.66,19.03
Veh_24,29.8,44.87,48.77,15.07,3.89,18.97
Veh_28,30.31,46.75,51.75,16.44,5.0,21.44
Veh_31,36.69,51.75,54.57,15.06,2.83,17.88
Veh_30,35.9,48.77,54.62,12.87,5.85,18.72
Veh_35,45.28,54.62,57.53,9.34,2.92,12.25
Veh_34,41.57,54.57,59.79,13.0,5.21,18.21
Veh_36,50.55,57.53,60.8,6.98,3.27,10.25
Veh_37,50.65,59.79,62.87,9.14,3.08,12.22
Veh_39,54.11,62.87,66.56,8.75,3.7,12.45
Veh_38,51.59,60.8,66.84,9.21,6.04,15.25
Veh_41,55.69,66.84,68.77,11.15,1.93,13.08
Veh_40,54.89,66.56,69.21,11.67,2.64,14.32
Veh_42,55.85,68.77,71.14,12.92,2.37,15.3
Veh_43,57.75,69.21,72.15,11.46,2.94,14.4
Veh_44,61.17,71.14,76.15,9.97,5.0,14.98
Veh_45,63.4,72.15,76.28,8.74,4.14,12.88
Veh_46,63.55,76.15,79.11,12.59,2.96,15.55
Veh_50,66.72,76.28,81.56,9.57,5.28,14.85
Veh_51,67.67,79.11,82.63,11.44,3.52,14.96
Veh_52,69.94,81.56,84.29,11.62,2.72,14.34
Veh_53,71.93,82.63,85.42,10.69,2.8,13.49
Veh_54,72.63,84.29,90.14,11.66,5.85,17.51
Veh_55,73.63,85.42,91.26,11.79,5.84,17.63
Veh_57,76.18,90.14,92.94,13.95,2.8,16.76
Veh_58,76.41,91.26,94.28,14.85,3.02,17.87
Veh_63,82.39,94.28,96.78,11.89,2.5,14.39
Veh_60,79.3,92.94,98.25,13.64,5.31,18.96
Veh_66,84.91,98.25,100.66,13.35,2.4,15.75
Veh_65,84.54,96.78,100.67,12.24,3.89,16.13
Veh_67,86.67,100.66,103.08,13.98,2.43,16.41
Veh_72,90.81,100.67,104.55,9.86,3.88,13.74
Veh_73,94.36,103.08,107.38,8.72,4.29,13.01
Veh_74,96.84,104.55,109.37,7.71,4.82,12.52
Veh_75,103.85,107.38,109.45,3.52,2.08,5.6
Veh_77,106.47,109.45,111.18,2.98,1.73,4.71
Veh_76,105.81,109.37,114.5,3.56,5.13,8.69
Veh_78,107.34,111.18,114.98,3.84,3.8,7.64
Veh_80,108.49,114.98,117.0,6.49,2.02,8.51
Veh_79,107.76,114.5,118.44,6.73,3.94,10.67
Veh_82,108.9,118.44,121.18,9.53,2.74,12.27
Veh_81,108.74,117.0,123.88,8.25,6.88,15.14
Veh_83,110.21,121.18,125.4,10.97,4.22,15.19
Veh_84,110.84,123.88,129.73,13.04,5.85,18.89
Veh_86,112.24,125.4,130.35,13.16,4.95,18.11
Veh_90,115.74,130.35,133.32,14.61,2.97,17.58
Veh_89,115.05,129.73,135.84,14.68,6.11,20.8
Veh_91,117.09,133.32,136.94,16.23,3.61,19.84
Veh_94,123.67,136.94,139.71,13.27,2.77,16.04
Veh_93,120.57,135.84,139.83,15.27,3.98,19.26
Veh_96,126.73,139.83,144.3,13.1,4.48,17.57
Veh_95,125.0,139.71,145.45,14.71,5.74,20.45
Veh_98,131.34,145.45,147.35,14.11,1.9,16.01
Veh_97,130.53,144.3,148.55,13.78,4.25,18.03
Veh_103,136.33,148.55,150.3,12.23,1.75,13.98
Veh_101,134.67,147.35,152.13,12.68,4.78,17.46
Veh_104,137.9,150.3,155.64,12.4,5.34,17.74
Veh_106,141.73,152.13,155.83,10.4,3.7,14.1
Veh_110,146.26,155.83,158.67,9.57,2.84,12.41
Veh_107,141.91,155.64,159.32,13.73,3.68,17.41
Veh_112,147.53,159.32,160.64,11.79,1.32,13.11
Veh_111,146.56,158.67,162.86,12.1,4.19,16.3
Veh_114,150.62,160.64,163.37,10.03,2.72,12.75
Veh_116,153.41,163.37,166.08,9.96,2.71,12.67
Veh_115,151.79,162.86,166.16,11.06,3.3,14.37
Veh_119,158.59,166.16,170.25,7.57,4.09,11.66
Veh_118,157.05,166.08,172.73,9.03,6.65,15.68
Veh_121,159.53,172.73,176.11,13.19,3.38,16.58
Veh_120,158.69,170.25,176.63,11.56,6.38,17.94
Veh_124,161.74,176.11,177.11,14.37,1.0,15.37
Veh_126,164.76,177.11,178.72,12.35,1.61,13.96
Veh_125,163.03,176.63,181.18,13.6,4.55,18.14
Veh_128,167.33,178.72,182.8,11.39,4.08,15.47
Veh_129,168.54,181.18,184.31,12.64,3.14,15.78
Veh_131,170.68,182.8,184.34,12.12,1.54,13.66
Veh_138,176.8,184.34,189.75,7.54,5.4,12.94
Veh_134,173.79,184.31,189.93,10.53,5.62,16.15
Veh_141,178.39,189.93,193.11,11.55,3.17,14.72
Veh_139,176.94,189.75,196.02,12.81,6.27,19.08
Veh_143,179.54,193.11,196.44,13.57,3.34,16.9
