ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,1.31,1.31,4.95,0.0,3.64,3.64
Veh_2,2.63,2.63,5.2,0.0,2.56,2.56
Veh_4,5.36,5.36,8.27,0.0,2.91,2.91
Veh_3,3.79,4.95,9.52,1.16,4.57,5.72
Veh_6,10.12,10.12,11.82,0.0,1.7,1.7
Veh_5,8.95,8.95,15.51,0.0,6.56,6.56
Veh_8,17.39,17.39,18.39,0.0,1.0,1.0
Veh_7,13.8,13.8,18.53,0.0,4.73,4.73
Veh_9,18.99,18.99,23.86,0.0,4.87,4.87
Veh_10,21.93,21.93,24.03,0.0,2.09,2.09
Veh_12,26.16,26.16,27.35,0.0,1.19,1.19
Veh_11,25.12,25.12,29.85,0.0,4.73,4.73
Veh_13,30.02,30.02,33.11,0.0,3.1,3.1
Veh_14,31.33,31.33,33.29,0.0,1.96,1.96
Veh_15,34.59,34.59,37.95,0.0,3.35,3.35
Veh_16,36.91,36.91,39.01,0.0,2.11,2.11
Veh_18,42.77,42.77,45.01,0.0,2.23,2.23
Veh_17,40.36,40.36,46.39,0.0,6.03,6.03
Veh_19,46.5,46.5,51.65,0.0,5.14,5.14
Veh_21,52.51,52.51,55.46,0.0,2.95,2.95
Veh_20,49.92,49.92,57.07,0.0,7.15,7.15
Veh_22,54.36,55.46,60.09,1.09,4.63,5.72
Veh_23,58.07,58.07,61.78,0.0,3.71,3.71
Veh_24,61.37,61.37,64.29,0.0,2.92,2.92
Veh_26,65.14,65.14,66.43,0.0,1.29,1.29
Veh_25,63.96,63.96,70.82,0.0,6.86,6.86
Veh_27,67.46,67.46,72.16,0.0,4.71,4.71
Veh_28,70.0,70.82,74.26,0.82,3.45,4.27
Veh_30,75.62,75.62,76.83,0.0,1.22,1.22
Veh_29,73.76,73.76,76.99,0.0,3.23,3.23
Veh_31,79.48,79.48,84.08,0.0,4.6,4.6
Veh_32,81.77,81.77,87.34,0.0,5.57,5.57
Veh_33,84.02,84.08,90.02,0.06,5.94,5.99
Veh_35,87.73,90.02,92.74,2.28,2.72,5.01
Veh_34,86.01,87.34,94.01,1.33,6.67,8.0
Veh_36,90.37,92.74,96.96,2.38,4.22,6.6
Veh_37,92.64,94.01,98.83,1.36,4.83,6.19
Veh_38,94.73,96.96,100.84,2.23,3.88,6.11
Veh_39,96.78,98.83,104.94,2.05,6.1,8.15
Veh_40,100.57,100.84,105.16,0.28,4.32,4.59
Veh_41,102.96,104.94,107.48,1.97,2.54,4.51
Veh_42,105.53,105.53,108.66,0.0,3.13,3.13
Veh_43,108.05,108.05,113.39,0.0,5.34,5.34
Veh_44,110.05,110.05,114.46,0.0,4.41,4.41
Veh_45,111.66,113.39,117.23,1.73,3.83,5.57
Veh_46,113.58,114.46,118.39,0.88,3.93,4.81
Veh_47,115.31,117.23,119.89,1.92,2.67,4.59
Veh_48,118.38,118.39,124.14,0.01,5.75,5.76
Veh_49,122.22,122.22,126.44,0.0,4.22,4.22
Veh_50,124.64,124.64,128.31,0.0,3.67,3.67
Veh_51,125.89,126.44,130.44,0.55,4.0,4.54
Veh_52,128.44,128.44,131.09,0.0,2.66,2.66
Veh_53,129.62,130.44,133.82,0.82,3.38,4.2
Veh_54,132.25,132.25,138.1,0.0,5.85,5.85
Veh_55,135.02,135.02,138.11,0.0,3.1,3.1
Veh_56,136.13,138.1,141.53,1.97,3.43,5.4
Veh_57,139.15,139.15,143.6,0.0,4.44,4.44
Veh_58,142.18,142.18,144.67,0.0,2.49,2.49
Veh_59,145.04,145.04,147.35,0.0,2.31,2.31
Veh_60,147.53,147.53,150.42,0.0,2.9,2.9
Veh_61,149.77,149.77,153.5,0.0,3.73,3.73
Veh_62,153.63,153.63,158.15,0.0,4.52,4.52
Veh_63,155.93,155.93,158.92,0.0,2.99,2.99
Veh_64,157.95,158.15,164.45,0.19,6.31,6.5
Veh_66,163.71,164.45,166.93,0.74,2.47,3.22
Veh_65,161.51,161.51,167.72,0.0,6.21,6.21
Veh_68,167.33,167.72,170.74,0.39,3.03,3.42
Veh_67,164.99,166.93,172.84,1.94,5.91,7.85
Veh_69,169.34,170.74,175.46,1.41,4.71,6.12
Veh_70,171.48,172.84,179.39,1.36,6.56,7.92
Veh_71,172.6,175.46,181.18,2.86,5.72,8.58
Veh_72,174.54,179.39,182.89,4.85,3.49,8.35
Veh_73,178.05,181.18,184.26,3.13,3.08,6.2
Veh_74,179.69,182.89,184.7,3.2,1.81,5.01
Veh_75,181.04,184.26,189.65,3.22,5.39,8.61
Veh_76,184.44,184.7,191.24,0.25,6.55,6.8
Veh_77,188.32,189.65,192.69,1.33,3.04,4.36
Veh_78,190.68,191.24,194.55,0.56,3.31,3.86
Veh_79,194.09,194.09,196.77,0.0,2.68,2.68
