ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_2,4.48,4.48,5.63,0.0,1.15,1.15
Veh_1,2.37,2.37,5.93,0.0,3.56,3.56
Veh_3,7.05,7.05,11.45,0.0,4.41,4.41
Veh_5,11.7,11.7,13.6,0.0,1.9,1.9
Veh_4,10.09,10.09,13.73,0.0,3.64,3.64
Veh_6,14.3,14.3,18.23,0.0,3.94,3.94
Veh_7,17.94,17.94,22.02,0.0,4.08,4.08
Veh_8,20.14,20.14,24.15,0.0,4.01,4.01
Veh_10,23.55,24.15,27.99,0.6,3.84,4.44
Veh_9,22.48,22.48,28.99,0.0,6.5,6.5
Veh_12,28.61,28.99,31.88,0.38,2.89,3.27
Veh_11,25.53,27.99,33.9,2.47,5.9,8.37
Veh_13,30.84,31.88,37.77,1.03,5.9,6.93
Veh_14,32.5,33.9,38.21,1.39,4.32,5.71
Veh_15,34.79,37.77,39.38,2.99,1.6,4.59
Veh_16,37.89,38.21,43.33,0.33,5.11,5.44
Veh_17,39.08,39.38,43.49,0.3,4.11,4.41
Veh_18,42.41,43.33,47.52,0.92,4.19,5.11
Veh_19,45.9,45.9,49.69,0.0,3.78,3.78
Veh_20,48.46,48.46,53.08,0.0,4.61,4.61
Veh_21,51.87,51.87,55.26,0.0,3.39,3.39
Veh_23,56.19,56.19,59.0,0.0,2.81,2.81
Veh_22,53.21,53.21,59.55,0.0,6.34,6.34
Veh_24,59.66,59.66,63.7,0.0,4.04,4.04
Veh_25,62.69,62.69,65.1,0.0,2.41,2.41
Veh_26,65.55,65.55,67.73,0.0,2.18,2.18
Veh_27,69.14,69.14,72.62,0.0,3.49,3.49
Veh_28,70.85,70.85,74.67,0.0,3.82,3.82
Veh_29,72.29,72.62,76.07,0.33,3.45,3.78
Veh_30,75.39,75.39,81.26,0.0,5.87,5.87
Veh_31,77.89,77.89,81.87,0.0,3.97,3.97
Veh_32,81.1,81.26,84.26,0.17,3.0,3.17
Veh_33,83.29,83.29,85.74,0.0,2.45,2.45
Veh_34,86.94,86.94,92.29,0.0,5.35,5.35
Veh_35,88.4,88.4,94.47,0.0,6.08,6.08
Veh_36,89.95,92.29,97.49,2.34,5.2,7.54
Veh_37,93.34,94.47,98.42,1.13,3.95,5.09
Veh_38,96.81,97.49,101.95,0.68,4.46,5.14
Veh_39,99.55,99.55,104.6,0.0,5.05,5.05
Veh_41,102.67,104.6,106.02,1.93,1.43,3.35
Veh_40,100.72,101.95,107.51,1.23,5.57,6.8
Veh_42,105.42,106.02,110.19,0.6,4.17,4.77
Veh_43,107.88,107.88,113.53,0.0,5.65,5.65
Veh_44,109.84,110.19,114.56,0.35,4.37,4.71
Veh_45,111.42,113.53,115.71,2.11,2.18,4.29
Veh_47,117.47,117.47,119.56,0.0,2.09,2.09
Veh_46,115.23,115.23,119.94,0.0,4.71,4.71
Veh_48,119.34,119.56,123.44,0.23,3.87,4.1
Veh_49,121.67,121.67,126.87,0.0,5.2,5.2
Veh_50,125.05,125.05,129.32,0.0,4.27,4.27
Veh_51,127.07,127.07,131.29,0.0,4.22,4.22
Veh_52,129.29,129.32,135.37,0.03,6.06,6.08
Veh_53,133.05,133.05,136.77,0.0,3.72,3.72
Veh_54,135.24,135.37,140.13,0.14,4.76,4.89
Veh_55,136.45,136.77,141.25,0.32,4.48,4.8
Veh_56,138.64,140.13,143.22,1.49,3.09,4.58
Veh_57,140.08,141.25,144.61,1.17,3.36,4.53
Veh_58,142.46,143.22,147.21,0.77,3.99,4.76
Veh_59,144.88,144.88,148.02,0.0,3.15,3.15
Veh_60,148.11,148.11,153.57,0.0,5.45,5.45
Veh_61,149.89,149.89,155.53,0.0,5.65,5.65
Veh_63,155.06,155.53,157.25,0.47,1.71,2.18
Veh_64,156.53,157.25,160.35,0.72,3.1,3.82
Veh_62,153.75,153.75,160.35,0.0,6.6,6.6
Veh_65,159.48,160.35,164.69,0.87,4.34,5.2
Veh_66,162.31,162.31,168.24,0.0,5.93,5.93
Veh_67,165.95,165.95,169.68,0.0,3.72,3.72
Veh_68,167.12,168.24,173.14,1.12,4.9,6.02
Veh_69,170.87,170.87,174.64,0.0,3.77,3.77
Veh_70,172.82,173.14,176.14,0.32,3.01,3.33
Veh_71,175.98,175.98,179.65,0.0,3.67,3.67
Veh_72,179.06,179.06,184.96,0.0,5.9,5.9
Veh_73,181.86,181.86,185.63,0.0,3.77,3.77
Veh_74,183.17,184.96,189.44,1.79,4.48,6.27
Veh_75,186.96,186.96,194.32,0.0,7.36,7.36
Veh_76,189.15,189.44,196.33,0.29,6.89,7.18
Veh_77,190.74,194.32,198.57,3.59,4.24,7.83
Veh_78,191.98,196.33,199.38,4.35,3.05,7.4
Veh_79,194.72,198.57,203.41,3.85,4.84,8.69
Veh_81,199.2,203.41,204.41,4.21,1.0,5.21
Veh_80,196.66,199.38,206.04,2.72,6.66,9.38
Veh_82,201.91,204.41,207.26,2.5,2.86,5.36
Veh_84,206.07,207.26,208.26,1.2,1.0,2.2
Veh_83,204.04,206.04,213.16,2.0,7.13,9.13
Veh_85,208.4,208.4,213.97,0.0,5.57,5.57
Veh_87,211.79,213.97,216.15,2.19,2.17,4.36
Veh_86,209.55,213.16,218.27,3.62,5.1,8.72
Veh_88,214.55,216.15,218.29,1.6,2.14,3.74
Veh_89,217.02,218.27,221.46,1.25,3.19,4.44
Veh_90,219.71,219.71,223.44,0.0,3.72,3.72
Veh_91,223.61,223.61,227.34,0.0,3.74,3.74
Veh_92,227.49,227.49,228.74,0.0,1.25,1.25
Veh_93,228.95,228.95,231.74,0.0,2.79,2.79
Veh_94,230.35,230.35,233.43,0.0,3.08,3.08
Veh_95,232.11,232.11,236.08,0.0,3.97,3.97
Veh_96,234.05,234.05,236.21,0.0,2.16,2.16
Veh_97,236.9,236.9,240.94,0.0,4.04,4.04
Veh_99,241.27,241.27,243.77,0.0,2.5,2.5
Veh_98,239.95,239.95,245.26,0.0,5.31,5.31
Veh_101,247.74,247.74,249.46,0.0,1.71,1.71
Veh_100,245.18,245.18,250.42,0.0,5.24,5.24
Veh_102,250.77,250.77,255.54,0.0,4.77,4.77
Veh_103,254.63,254.63,259.11,0.0,4.48,4.48
Veh_104,257.03,257.03,262.65,0.0,5.61,5.61
Veh_105,259.13,259.13,263.14,0.0,4.01,4.01
Veh_106,261.97,262.65,267.13,0.68,4.48,5.16
Veh_107,265.65,265.65,270.86,0.0,5.21,5.21
Veh_108,269.6,269.6,271.46,0.0,1.86,1.86
Veh_109,271.84,271.84,275.22,0.0,3.38,3.38
Veh_111,275.97,275.97,278.62,0.0,2.66,2.66
Veh_110,274.3,274.3,279.57,0.0,5.26,5.26
Veh_112,277.12,278.62,280.16,1.5,1.54,3.04
Veh_114,281.41,281.41,284.9,0.0,3.49,3.49
Veh_113,278.94,279.57,285.12,0.63,5.56,6.19
Veh_115,283.97,284.9,288.49,0.93,3.59,4.52
Veh_117,290.93,290.93,292.95,0.0,2.02,2.02
Veh_116,287.86,287.86,293.41,0.0,5.56,5.56
Veh_118,294.36,294.36,298.22,0.0,3.86,3.86
Veh_119,295.71,295.71,300.14,0.0,4.43,4.43
Veh_120,297.76,298.22,300.54,0.46,2.32,2.78
Veh_122,302.26,302.26,304.82,0.0,2.55,2.55
Veh_121,298.76,300.14,304.84,1.38,4.7,6.08
Veh_123,303.77,304.82,307.05,1.04,2.24,3.28
Veh_125,309.39,309.39,312.27,0.0,2.88,2.88
Veh_124,306.93,306.93,312.65,0.0,5.72,5.72
Veh_126,312.63,312.63,316.6,0.0,3.97,3.97
Veh_127,314.94,314.94,318.51,0.0,3.57,3.57
Veh_128,318.03,318.03,322.92,0.0,4.89,4.89
Veh_129,321.88,321.88,325.44,0.0,3.56,3.56
Veh_130,323.81,323.81,328.06,0.0,4.25,4.25
Veh_131,327.44,327.44,331.97,0.0,4.54,4.54
Veh_133,331.93,331.97,335.06,0.05,3.08,3.13
Veh_132,330.58,330.58,336.99,0.0,6.41,6.41
Veh_134,334.96,335.06,338.09,0.1,3.03,3.13
Veh_135,337.56,337.56,338.56,0.0,1.0,1.0
Veh_136,340.05,340.05,342.61,0.0,2.55,2.55
Veh_137,343.25,343.25,347.28,0.0,4.03,4.03
Veh_138,345.72,345.72,349.03,0.0,3.31,3.31
Veh_139,347.25,347.28,352.7,0.03,5.42,5.45
Veh_140,348.44,349.03,354.67,0.6,5.63,6.23
Veh_142,354.38,354.67,356.94,0.28,2.28,2.56
Veh_143,356.73,356.94,359.17,0.21,2.23,2.44
Veh_141,351.06,352.7,360.69,1.64,7.98,9.63
Veh_144,357.96,359.17,361.67,1.21,2.5,3.71
Veh_146,363.79,363.79,366.77,0.0,2.97,2.97
Veh_145,360.6,360.69,367.46,0.08,6.77,6.85
Veh_147,366.82,366.82,372.27,0.0,5.45,5.45
Veh_148,368.95,368.95,373.57,0.0,4.62,4.62
