ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,4.44,4.44,8.99,0.0,4.55,4.55
Veh_2,9.36,9.36,13.03,0.0,3.67,3.67
Veh_3,13.46,13.46,19.78,0.0,6.32,6.32
Veh_4,18.06,18.06,22.47,0.0,4.41,4.41
Veh_5,22.43,22.43,26.59,0.0,4.16,4.16
Veh_6,27.6,27.6,32.22,0.0,4.61,4.61
Veh_7,32.39,32.39,37.65,0.0,5.26,5.26
Veh_8,37.94,37.94,42.6,0.0,4.65,4.65
Veh_9,43.72,43.72,46.52,0.0,2.8,2.8
Veh_10,49.65,49.65,53.58,0.0,3.93,3.93
Veh_11,54.52,54.52,58.9,0.0,4.38,4.38
Veh_12,60.03,60.03,64.52,0.0,4.48,4.48
Veh_13,65.18,65.18,68.84,0.0,3.66,3.66
Veh_14,69.33,69.33,71.59,0.0,2.25,2.25
Veh_15,75.1,75.1,79.81,0.0,4.71,4.71
Veh_16,81.08,81.08,87.4,0.0,6.32,6.32
Veh_17,86.4,86.4,90.22,0.0,3.82,3.82
Veh_18,91.95,91.95,96.24,0.0,4.3,4.3
Veh_19,96.48,96.48,102.61,0.0,6.13,6.13
Veh_20,102.17,102.17,104.41,0.0,2.24,2.24
Veh_21,107.44,107.44,113.16,0.0,5.72,5.72
Veh_22,112.22,112.22,114.98,0.0,2.76,2.76
Veh_23,116.9,116.9,120.92,0.0,4.02,4.02
Veh_24,121.96,121.96,125.91,0.0,3.96,3.96
Veh_25,127.45,127.45,132.51,0.0,5.06,5.06
Veh_26,131.62,131.62,135.57,0.0,3.95,3.95
Veh_27,135.7,135.7,140.33,0.0,4.64,4.64
Veh_28,140.54,140.54,142.34,0.0,1.8,1.8
Veh_29,146.52,146.52,150.46,0.0,3.94,3.94
Veh_30,152.36,152.36,156.14,0.0,3.78,3.78
Veh_31,157.88,157.88,162.23,0.0,4.35,4.35
Veh_32,162.63,162.63,168.12,0.0,5.48,5.48
Veh_33,168.32,168.32,169.86,0.0,1.53,1.53
Veh_34,173.16,173.16,177.04,0.0,3.88,3.88
Veh_35,177.6,177.6,179.8,0.0,2.19,2.19
Veh_36,182.89,182.89,185.68,0.0,2.79,2.79
Veh_37,188.72,188.72,193.61,0.0,4.89,4.89
Veh_38,194.13,194.13,195.53,0.0,1.4,1.4
Veh_39,199.7,199.7,204.69,0.0,4.99,4.99
Veh_41,209.65,209.65,211.8,0.0,2.14,2.14
Veh_40,205.58,205.58,212.63,0.0,7.06,7.06
Veh_42,214.82,214.82,218.31,0.0,3.49,3.49
Veh_43,219.78,219.78,221.6,0.0,1.82,1.82
Veh_44,224.86,224.86,228.84,0.0,3.99,3.99
Veh_45,229.31,229.31,235.45,0.0,6.13,6.13
Veh_46,234.52,234.52,240.34,0.0,5.82,5.82
Veh_47,239.43,239.43,244.9,0.0,5.47,5.47
Veh_48,243.7,243.7,246.99,0.0,3.29,3.29
Veh_49,248.43,248.43,249.53,0.0,1.11,1.11
Veh_50,253.18,253.18,255.47,0.0,2.29,2.29
Veh_51,257.52,257.52,260.87,0.0,3.35,3.35
Veh_52,262.92,262.92,266.69,0.0,3.77,3.77
Veh_53,268.23,268.23,271.72,0.0,3.49,3.49
Veh_54,273.36,273.36,276.35,0.0,2.99,2.99
Veh_55,278.13,278.13,284.24,0.0,6.11,6.11
Veh_56,283.61,283.61,285.75,0.0,2.14,2.14
Veh_57,288.83,288.83,293.53,0.0,4.7,4.7
Veh_58,293.2,293.2,298.36,0.0,5.16,5.16
Veh_59,298.73,298.73,300.48,0.0,1.75,1.75
Veh_60,302.87,302.87,308.77,0.0,5.9,5.9
Veh_61,308.18,308.18,312.28,0.0,4.1,4.1
Veh_62,312.47,312.47,313.95,0.0,1.48,1.48
Veh_63,317.86,317.86,322.55,0.0,4.69,4.69
Veh_64,322.39,322.39,324.76,0.0,2.37,2.37
Veh_65,327.51,327.51,332.64,0.0,5.14,5.14
Veh_66,331.79,331.79,335.72,0.0,3.93,3.93
Veh_67,337.49,337.49,343.25,0.0,5.76,5.76
Veh_68,342.74,342.74,345.66,0.0,2.91,2.91
Veh_69,348.15,348.15,351.77,0.0,3.62,3.62
Veh_70,353.74,353.74,358.13,0.0,4.39,4.39
