ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,3.02,3.02,8.3,0.0,5.27,5.27
Veh_2,6.21,6.21,9.61,0.0,3.4,3.4
Veh_3,10.48,10.48,12.77,0.0,2.28,2.28
Veh_4,13.81,13.81,18.76,0.0,4.95,4.95
Veh_5,18.51,18.51,22.77,0.0,4.26,4.26
Veh_6,21.87,21.87,25.23,0.0,3.36,3.36
Veh_7,26.48,26.48,30.71,0.0,4.22,4.22
Veh_8,30.37,30.37,34.32,0.0,3.95,3.95
Veh_9,34.96,34.96,39.37,0.0,4.4,4.4
Veh_10,39.93,39.93,45.42,0.0,5.49,5.49
Veh_11,43.45,43.45,46.76,0.0,3.31,3.31
Veh_12,47.37,47.37,51.93,0.0,4.56,4.56
Veh_13,50.5,50.5,52.94,0.0,2.44,2.44
Veh_14,55.29,55.29,60.21,0.0,4.92,4.92
Veh_15,58.95,58.95,61.94,0.0,2.99,2.99
Veh_16,63.0,63.0,66.29,0.0,3.29,3.29
Veh_17,67.8,67.8,72.21,0.0,4.41,4.41
Veh_18,72.29,72.29,76.61,0.0,4.32,4.32
Veh_19,75.61,75.61,80.73,0.0,5.13,5.13
Veh_20,79.34,79.34,83.46,0.0,4.12,4.12
Veh_21,82.98,82.98,86.98,0.0,4.01,4.01
Veh_22,87.91,87.91,93.06,0.0,5.14,5.14
Veh_23,92.48,92.48,96.55,0.0,4.08,4.08
Veh_24,96.87,96.87,98.41,0.0,1.53,1.53
Veh_25,100.83,100.83,104.87,0.0,4.04,4.04
Veh_26,105.82,105.82,110.83,0.0,5.01,5.01
Veh_27,110.08,110.08,111.2,0.0,1.12,1.12
Veh_28,114.18,114.18,120.14,0.0,5.96,5.96
Veh_29,117.55,117.55,124.46,0.0,6.92,6.92
Veh_30,121.92,121.92,126.71,0.0,4.79,4.79
Veh_31,125.6,125.6,130.71,0.0,5.11,5.11
Veh_32,129.61,129.61,132.22,0.0,2.62,2.62
Veh_33,132.76,132.76,136.29,0.0,3.52,3.52
Veh_34,136.89,136.89,139.73,0.0,2.84,2.84
Veh_35,139.91,139.91,144.2,0.0,4.3,4.3
Veh_36,143.22,143.22,147.43,0.0,4.2,4.2
Veh_37,147.17,147.17,150.62,0.0,3.45,3.45
Veh_38,151.99,151.99,155.39,0.0,3.4,3.4
Veh_39,155.2,155.2,158.57,0.0,3.37,3.37
