ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_2,1.59,1.59,6.06,0.0,4.48,4.48
Veh_1,0.86,0.86,6.33,0.0,5.47,5.47
Veh_4,2.17,6.33,10.67,4.16,4.34,8.5
Veh_3,1.59,6.06,11.52,4.47,5.46,9.93
Veh_5,3.71,10.67,13.49,6.96,2.82,9.77
Veh_6,4.62,11.52,16.27,6.9,4.75,11.64
Veh_7,4.72,13.49,17.86,8.77,4.37,13.14
Veh_8,9.42,16.27,20.61,6.85,4.34,11.19
Veh_9,10.32,17.86,22.99,7.54,5.13,12.67
Veh_11,11.82,22.99,23.99,11.17,1.0,12.17
Veh_10,10.46,20.61,25.47,10.15,4.86,15.01
Veh_12,13.04,23.99,29.91,10.95,5.92,16.87
Veh_13,15.23,25.47,30.42,10.24,4.95,15.19
Veh_15,21.3,30.42,33.3,9.11,2.88,12.0
Veh_14,17.81,29.91,34.63,12.11,4.71,16.82
Veh_17,23.25,34.63,37.44,11.38,2.81,14.19
Veh_16,21.79,33.3,39.2,11.51,5.9,17.42
Veh_19,25.12,39.2,42.69,14.09,3.49,17.58
Veh_20,26.04,42.69,43.69,16.66,1.0,17.66
Veh_18,24.75,37.44,44.18,12.69,6.74,19.43
Veh_21,27.92,43.69,47.83,15.77,4.14,19.91
Veh_22,29.99,44.18,50.45,14.19,6.28,20.47
Veh_23,31.91,47.83,51.99,15.92,4.16,20.08
Veh_25,33.47,51.99,55.71,18.52,3.72,22.24
Veh_24,33.06,50.45,56.17,17.39,5.71,23.1
Veh_27,36.48,56.17,60.17,19.69,4.0,23.69
Veh_26,36.07,55.71,63.18,19.64,7.47,27.1
Veh_28,37.63,60.17,64.86,22.54,4.68,27.22
Veh_29,37.99,63.18,68.28,25.19,5.11,30.3
Veh_31,41.06,68.28,71.76,27.23,3.48,30.7
Veh_30,38.41,64.86,71.79,26.44,6.93,33.37
Veh_32,41.1,71.76,72.76,30.67,1.0,31.67
Veh_34,44.48,72.76,75.34,28.28,2.57,30.86
Veh_33,43.86,71.79,76.08,27.93,4.29,32.22
Veh_35,46.3,75.34,79.97,29.04,4.63,33.67
Veh_36,49.16,76.08,80.3,26.92,4.22,31.14
Veh_37,51.48,79.97,82.52,28.49,2.56,31.04
Veh_39,53.09,82.52,85.74,29.43,3.22,32.65
Veh_38,52.27,80.3,86.76,28.03,6.46,34.49
Veh_40,54.16,85.74,91.12,31.58,5.38,36.96
Veh_41,54.83,86.76,92.87,31.92,6.12,38.04
Veh_43,55.54,92.87,94.69,37.33,1.82,39.15
Veh_42,55.49,91.12,97.42,35.63,6.3,41.93
Veh_44,58.56,94.69,97.92,36.13,3.22,39.35
Veh_46,58.82,97.92,100.35,39.09,2.43,41.53
Veh_45,58.79,97.42,102.1,38.64,4.68,43.31
Veh_47,58.84,100.35,103.32,41.51,2.98,44.48
Veh_48,60.4,102.1,107.11,41.7,5.01,46.71
Veh_49,61.45,103.32,108.59,41.87,5.27,47.14
Veh_50,62.97,107.11,110.52,44.15,3.4,47.55
Veh_51,64.52,108.59,111.63,44.07,3.03,47.11
Veh_53,65.69,111.63,113.76,45.94,2.13,48.07
Veh_52,64.88,110.52,114.78,45.64,4.26,49.9
Veh_54,66.15,113.76,117.94,47.61,4.18,51.79
Veh_55,66.98,114.78,119.13,47.8,4.35,52.15
Veh_56,68.4,117.94,120.18,49.54,2.24,51.79
Veh_58,70.07,120.18,123.0,50.11,2.82,52.93
Veh_57,68.99,119.13,123.32,50.14,4.19,54.33
Veh_60,73.7,123.32,125.73,49.62,2.41,52.02
Veh_59,71.31,123.0,128.55,51.69,5.54,57.24
Veh_61,73.82,125.73,129.11,51.9,3.39,55.29
Veh_63,76.55,129.11,134.99,52.56,5.88,58.44
Veh_62,75.41,128.55,135.01,53.14,6.47,59.6
Veh_64,78.42,134.99,138.88,56.57,3.89,60.46
Veh_65,78.96,135.01,138.95,56.05,3.94,59.99
Veh_67,82.64,138.95,143.1,56.31,4.15,60.46
Veh_66,80.73,138.88,146.73,58.14,7.85,66.0
Veh_69,84.14,146.73,149.78,62.6,3.05,65.65
Veh_68,83.65,143.1,150.47,59.46,7.37,66.83
Veh_70,85.29,149.78,154.32,64.49,4.54,69.03
Veh_71,85.98,150.47,155.21,64.5,4.74,69.23
Veh_72,87.57,154.32,155.62,66.75,1.3,68.05
Veh_73,87.61,155.21,158.19,67.6,2.98,70.58
Veh_74,88.04,155.62,159.0,67.58,3.38,70.96
Veh_75,89.63,158.19,162.21,68.56,4.02,72.58
Veh_76,90.87,159.0,164.62,68.13,5.62,73.75
Veh_77,92.08,162.21,165.39,70.13,3.17,73.31
Veh_79,96.51,165.39,169.73,68.88,4.35,73.22
Veh_78,92.57,164.62,170.28,72.05,5.66,77.71
Veh_80,96.82,169.73,173.17,72.91,3.43,76.34
Veh_81,97.79,170.28,175.27,72.49,4.99,77.48
Veh_82,98.89,173.17,175.61,74.28,2.45,76.72
Veh_83,102.93,175.27,178.27,72.34,2.99,75.33
