ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,5.91,5.91,10.69,0.0,4.78,4.78
Veh_2,11.28,11.28,14.62,0.0,3.35,3.35
Veh_3,16.57,16.57,20.48,0.0,3.92,3.92
Veh_4,22.25,22.25,24.72,0.0,2.46,2.46
Veh_5,27.97,27.97,32.73,0.0,4.76,4.76
Veh_6,33.17,33.17,37.1,0.0,3.93,3.93
Veh_7,37.22,37.22,40.61,0.0,3.39,3.39
Veh_8,42.66,42.66,45.68,0.0,3.02,3.02
Veh_9,47.36,47.36,52.17,0.0,4.81,4.81
Veh_10,51.83,51.83,55.32,0.0,3.49,3.49
Veh_11,56.39,56.39,61.79,0.0,5.4,5.4
Veh_12,62.34,62.34,65.11,0.0,2.77,2.77
Veh_13,67.62,67.62,72.02,0.0,4.41,4.41
Veh_14,72.3,72.3,73.3,0.0,1.0,1.0
Veh_15,77.93,77.93,83.48,0.0,5.55,5.55
Veh_16,83.75,83.75,89.67,0.0,5.92,5.92
Veh_17,88.08,88.08,90.58,0.0,2.5,2.5
Veh_18,92.64,92.64,96.28,0.0,3.65,3.65
Veh_19,98.17,98.17,101.61,0.0,3.45,3.45
Veh_20,102.65,102.65,104.89,0.0,2.23,2.23
Veh_21,106.92,106.92,111.96,0.0,5.03,5.03
Veh_22,111.08,111.08,115.75,0.0,4.67,4.67
Veh_23,115.4,115.4,118.37,0.0,2.97,2.97
Veh_24,121.02,121.02,123.25,0.0,2.22,2.22
Veh_25,126.58,126.58,130.43,0.0,3.85,3.85
Veh_26,131.55,131.55,134.4,0.0,2.84,2.84
Veh_27,137.08,137.08,138.8,0.0,1.72,1.72
Veh_28,141.68,141.68,146.03,0.0,4.35,4.35
Veh_29,146.05,146.05,151.03,0.0,4.98,4.98
Veh_30,151.58,151.58,157.06,0.0,5.48,5.48
Veh_31,156.82,156.82,160.41,0.0,3.59,3.59
Veh_32,161.4,161.4,166.5,0.0,5.11,5.11
Veh_33,166.21,166.21,171.93,0.0,5.72,5.72
Veh_34,172.15,172.15,178.3,0.0,6.15,6.15
