ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,2.13,2.13,5.53,0.0,3.4,3.4
Veh_2,3.68,3.68,7.04,0.0,3.36,3.36
Veh_3,6.32,6.32,8.17,0.0,1.85,1.85
Veh_5,9.95,9.95,14.9,0.0,4.95,4.95
Veh_4,8.77,8.77,14.97,0.0,6.2,6.2
Veh_7,13.07,14.97,18.43,1.9,3.46,5.36
Veh_6,11.96,14.9,20.08,2.94,5.18,8.12
Veh_9,15.85,20.08,24.49,4.23,4.41,8.63
Veh_10,18.82,24.49,25.49,5.67,1.0,6.67
Veh_8,14.11,18.43,26.6,4.32,8.17,12.49
Veh_11,21.33,25.49,27.62,4.16,2.13,6.29
Veh_12,23.81,26.6,30.54,2.79,3.94,6.73
Veh_14,27.93,30.54,32.87,2.6,2.34,4.94
Veh_13,26.16,27.62,33.61,1.46,5.99,7.45
Veh_16,31.58,33.61,38.52,2.02,4.92,6.94
Veh_15,29.9,32.87,38.64,2.97,5.77,8.74
Veh_18,36.65,38.64,43.43,1.99,4.79,6.78
Veh_17,34.46,38.52,44.41,4.07,5.89,9.96
Veh_19,39.03,43.43,46.9,4.4,3.47,7.87
Veh_20,41.19,44.41,48.37,3.22,3.96,7.18
Veh_21,43.31,46.9,50.37,3.58,3.47,7.05
Veh_22,44.42,48.37,53.49,3.95,5.12,9.07
Veh_23,46.76,50.37,55.47,3.61,5.11,8.72
Veh_24,49.19,53.49,58.39,4.3,4.9,9.21
Veh_25,50.44,55.47,58.56,5.03,3.08,8.12
Veh_27,55.65,58.56,61.23,2.91,2.67,5.58
Veh_26,53.23,58.39,62.66,5.17,4.27,9.44
Veh_28,58.5,61.23,64.71,2.72,3.48,6.2
Veh_29,61.42,62.66,66.52,1.25,3.86,5.1
Veh_30,63.12,64.71,67.66,1.59,2.95,4.54
Veh_31,64.4,66.52,70.12,2.12,3.6,5.71
Veh_32,66.88,67.66,71.89,0.78,4.23,5.01
Veh_33,69.23,70.12,73.49,0.88,3.38,4.26
Veh_34,71.25,71.89,73.81,0.64,1.92,2.56
Veh_35,72.78,73.49,78.05,0.72,4.55,5.27
Veh_36,75.47,75.47,81.56,0.0,6.09,6.09
Veh_37,76.92,78.05,82.61,1.13,4.56,5.7
Veh_39,79.68,82.61,88.27,2.94,5.65,8.59
Veh_38,78.01,81.56,89.78,3.55,8.22,11.77
Veh_40,81.0,88.27,93.15,7.27,4.89,12.15
Veh_41,83.17,89.78,94.62,6.61,4.84,11.44
Veh_43,86.79,94.62,97.93,7.83,3.32,11.15
Veh_42,85.52,93.15,98.34,7.64,5.19,12.83
Veh_44,89.56,97.93,101.41,8.37,3.48,11.85
Veh_45,91.01,98.34,102.4,7.34,4.06,11.39
Veh_47,95.02,102.4,105.96,7.38,3.56,10.95
Veh_46,92.62,101.41,106.5,8.79,5.09,13.88
Veh_48,96.79,105.96,110.33,9.17,4.37,13.54
Veh_49,98.08,106.5,111.16,8.42,4.66,13.08
Veh_50,99.59,110.33,114.4,10.74,4.07,14.81
Veh_51,101.62,111.16,115.2,9.54,4.04,13.59
Veh_52,104.58,114.4,118.47,9.82,4.07,13.89
Veh_53,107.05,115.2,120.99,8.15,5.79,13.94
Veh_54,109.65,118.47,121.74,8.82,3.27,12.09
Veh_55,110.79,120.99,125.15,10.2,4.15,14.36
Veh_56,112.21,121.74,126.64,9.53,4.9,14.44
Veh_57,115.18,125.15,128.01,9.96,2.87,12.83
Veh_59,120.84,128.01,131.62,7.17,3.61,10.78
Veh_58,118.14,126.64,134.04,8.5,7.4,15.9
Veh_60,122.28,131.62,136.9,9.35,5.28,14.62
Veh_61,123.73,134.04,139.41,10.32,5.37,15.68
Veh_62,124.94,136.9,140.71,11.96,3.81,15.77
Veh_63,126.54,139.41,144.94,12.87,5.54,18.4
Veh_64,128.51,140.71,145.97,12.2,5.26,17.46
Veh_65,130.22,144.94,149.2,14.72,4.26,18.98
Veh_66,133.07,145.97,151.75,12.9,5.78,18.68
Veh_67,134.34,149.2,151.89,14.86,2.69,17.55
Veh_69,138.64,151.89,153.45,13.25,1.56,14.8
Veh_68,137.08,151.75,157.1,14.67,5.35,20.02
Veh_70,139.92,153.45,157.76,13.52,4.32,17.84
Veh_71,142.44,157.1,162.82,14.66,5.72,20.38
Veh_72,145.39,157.76,163.05,12.37,5.29,17.66
Veh_74,149.55,163.05,164.97,13.5,1.92,15.42
Veh_73,146.86,162.82,167.2,15.96,4.37,20.33
Veh_76,152.4,164.97,168.28,12.57,3.3,15.87
