ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_2,4.73,4.73,7.47,0.0,2.74,2.74
Veh_1,2.4,2.4,8.05,0.0,5.65,5.65
Veh_3,7.23,7.47,12.28,0.25,4.81,5.05
Veh_4,10.88,10.88,17.59,0.0,6.71,6.71
Veh_5,13.53,13.53,17.81,0.0,4.28,4.28
Veh_6,15.99,17.59,22.35,1.6,4.75,6.35
Veh_7,18.35,18.35,24.88,0.0,6.53,6.53
Veh_8,21.34,22.35,25.92,1.01,3.57,4.58
Veh_9,22.56,24.88,30.58,2.32,5.7,8.02
Veh_10,25.51,25.92,31.74,0.41,5.82,6.23
Veh_11,26.54,30.58,33.92,4.04,3.34,7.38
Veh_12,27.58,31.74,36.25,4.16,4.51,8.67
Veh_13,28.81,33.92,37.32,5.11,3.4,8.51
Veh_15,34.75,37.32,40.46,2.57,3.14,5.71
Veh_14,32.78,36.25,40.59,3.47,4.34,7.81
Veh_16,38.39,40.46,45.01,2.07,4.55,6.62
Veh_17,41.07,41.07,45.48,0.0,4.41,4.41
Veh_18,42.95,45.01,48.84,2.06,3.83,5.89
Veh_19,46.83,46.83,51.07,0.0,4.24,4.24
Veh_20,48.74,48.84,51.95,0.1,3.11,3.21
Veh_21,49.84,51.07,53.94,1.23,2.87,4.1
Veh_22,53.2,53.2,57.91,0.0,4.71,4.71
Veh_23,54.9,54.9,61.22,0.0,6.32,6.32
Veh_24,58.54,58.54,63.4,0.0,4.86,4.86
Veh_25,61.41,61.41,65.23,0.0,3.82,3.82
Veh_26,63.26,63.4,67.41,0.14,4.01,4.15
Veh_27,64.9,65.23,69.5,0.33,4.27,4.6
Veh_28,68.03,68.03,73.0,0.0,4.97,4.97
Veh_29,71.85,71.85,74.1,0.0,2.25,2.25
Veh_30,73.08,73.08,78.44,0.0,5.37,5.37
Veh_31,75.67,75.67,80.94,0.0,5.27,5.27
Veh_32,78.37,78.44,81.19,0.07,2.75,2.82
Veh_33,81.57,81.57,84.01,0.0,2.45,2.45
Veh_34,85.42,85.42,89.65,0.0,4.23,4.23
Veh_35,88.28,88.28,91.55,0.0,3.27,3.27
Veh_36,89.85,89.85,93.46,0.0,3.61,3.61
Veh_37,91.18,91.55,97.13,0.37,5.59,5.95
Veh_38,94.34,94.34,99.78,0.0,5.44,5.44
Veh_40,98.82,99.78,101.36,0.96,1.59,2.54
Veh_39,96.31,97.13,104.79,0.83,7.66,8.48
Veh_41,101.59,101.59,104.9,0.0,3.32,3.32
Veh_42,104.35,104.79,110.66,0.44,5.87,6.31
Veh_43,107.01,107.01,110.98,0.0,3.97,3.97
Veh_44,108.69,110.66,112.18,1.97,1.52,3.49
Veh_45,110.49,110.98,113.81,0.49,2.83,3.32
Veh_46,112.6,112.6,117.77,0.0,5.16,5.16
Veh_47,114.94,114.94,119.38,0.0,4.44,4.44
Veh_48,117.76,117.77,121.55,0.0,3.78,3.78
Veh_49,118.91,119.38,122.79,0.47,3.41,3.88
Veh_50,121.08,121.55,124.39,0.46,2.84,3.3
Veh_51,124.63,124.63,127.44,0.0,2.81,2.81
Veh_52,127.12,127.12,130.34,0.0,3.22,3.22
Veh_53,129.54,129.54,135.08,0.0,5.54,5.54
Veh_54,132.47,132.47,137.09,0.0,4.62,4.62
Veh_55,134.79,135.08,138.48,0.29,3.4,3.69
Veh_56,136.52,137.09,140.3,0.56,3.21,3.78
Veh_57,137.61,138.48,144.01,0.87,5.52,6.4
Veh_58,140.09,140.3,145.45,0.2,5.15,5.35
Veh_59,142.38,144.01,146.73,1.63,2.72,4.35
Veh_60,144.44,145.45,148.15,1.01,2.7,3.71
Veh_61,146.22,146.73,149.29,0.51,2.56,3.07
Veh_62,148.06,148.15,151.21,0.09,3.06,3.15
Veh_63,150.33,150.33,155.19,0.0,4.87,4.87
Veh_64,153.22,153.22,159.47,0.0,6.25,6.25
Veh_65,155.53,155.53,160.88,0.0,5.35,5.35
Veh_66,158.94,159.47,164.57,0.54,5.1,5.64
Veh_67,161.72,161.72,167.88,0.0,6.15,6.15
Veh_68,163.61,164.57,168.94,0.97,4.36,5.33
Veh_70,168.62,168.94,173.41,0.32,4.47,4.79
Veh_69,166.75,167.88,176.77,1.12,8.89,10.02
Veh_71,171.16,173.41,179.59,2.24,6.18,8.43
Veh_72,173.9,176.77,180.81,2.87,4.04,6.91
Veh_73,176.76,179.59,182.97,2.83,3.38,6.21
Veh_74,180.07,180.81,183.84,0.75,3.02,3.77
Veh_75,182.06,182.97,189.13,0.91,6.16,7.07
Veh_76,185.87,185.87,190.77,0.0,4.9,4.9
Veh_77,187.59,189.13,194.44,1.54,5.31,6.85
Veh_78,190.99,190.99,194.98,0.0,4.0,4.0
Veh_79,194.66,194.66,196.1,0.0,1.44,1.44
Veh_80,197.63,197.63,200.92,0.0,3.28,3.28
Veh_81,201.16,201.16,206.36,0.0,5.21,5.21
Veh_82,205.12,205.12,210.28,0.0,5.15,5.15
Veh_84,210.42,210.42,214.46,0.0,4.04,4.04
