ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,3.79,3.79,8.48,0.0,4.69,4.69
Veh_3,9.11,9.11,13.98,0.0,4.88,4.88
Veh_2,7.49,7.49,14.35,0.0,6.86,6.86
Veh_4,12.57,13.98,18.54,1.41,4.56,5.97
Veh_5,13.82,14.35,19.9,0.53,5.56,6.08
Veh_7,18.98,19.9,23.48,0.93,3.58,4.5
Veh_6,17.12,18.54,24.88,1.42,6.34,7.75
Veh_9,24.02,24.88,27.38,0.85,2.5,3.36
Veh_8,22.45,23.48,27.46,1.03,3.98,5.01
Veh_10,27.19,27.38,31.46,0.19,4.09,4.28
Veh_11,30.27,30.27,34.27,0.0,4.0,4.0
Veh_12,34.27,34.27,38.67,0.0,4.4,4.4
Veh_13,37.55,37.55,39.87,0.0,2.32,2.32
Veh_14,39.45,39.45,43.69,0.0,4.25,4.25
Veh_15,43.1,43.1,44.52,0.0,1.42,1.42
Veh_16,46.04,46.04,51.35,0.0,5.32,5.32
Veh_17,50.02,50.02,53.36,0.0,3.34,3.34
Veh_18,52.69,52.69,57.85,0.0,5.16,5.16
Veh_19,56.17,56.17,61.04,0.0,4.87,4.87
Veh_20,57.96,57.96,63.13,0.0,5.16,5.16
Veh_22,63.45,63.45,65.62,0.0,2.17,2.17
Veh_21,60.68,61.04,66.01,0.36,4.97,5.33
Veh_23,65.73,65.73,67.35,0.0,1.62,1.62
Veh_24,67.95,67.95,73.39,0.0,5.44,5.44
Veh_25,70.89,70.89,75.48,0.0,4.59,4.59
Veh_26,72.17,73.39,75.94,1.22,2.55,3.77
Veh_27,74.42,75.48,76.67,1.06,1.19,2.25
Veh_28,77.71,77.71,81.38,0.0,3.67,3.67
Veh_29,81.11,81.11,85.37,0.0,4.26,4.26
Veh_30,83.67,83.67,87.61,0.0,3.95,3.95
Veh_31,86.44,86.44,91.1,0.0,4.66,4.66
Veh_32,89.15,89.15,95.3,0.0,6.15,6.15
Veh_33,90.26,91.1,95.98,0.84,4.88,5.72
Veh_34,92.49,95.3,98.55,2.81,3.25,6.06
Veh_35,95.02,95.98,99.33,0.96,3.35,4.31
Veh_37,98.58,99.33,101.46,0.75,2.14,2.88
Veh_36,97.07,98.55,103.67,1.48,5.12,6.6
Veh_38,101.99,101.99,108.44,0.0,6.44,6.44
Veh_39,105.34,105.34,110.48,0.0,5.13,5.13
Veh_40,108.01,108.44,111.73,0.43,3.29,3.72
Veh_41,109.6,110.48,117.11,0.88,6.63,7.51
Veh_42,112.84,112.84,119.04,0.0,6.19,6.19
Veh_43,114.92,117.11,121.05,2.19,3.94,6.12
Veh_44,118.01,119.04,123.0,1.03,3.96,4.99
Veh_45,119.29,121.05,125.78,1.76,4.73,6.49
Veh_46,123.15,123.15,125.91,0.0,2.76,2.76
Veh_47,125.4,125.78,130.95,0.38,5.17,5.56
Veh_48,126.67,126.67,132.81,0.0,6.14,6.14
Veh_49,129.3,130.95,135.85,1.65,4.9,6.55
Veh_50,132.59,132.81,138.98,0.22,6.17,6.4
Veh_51,136.25,136.25,139.42,0.0,3.17,3.17
Veh_52,139.04,139.04,143.86,0.0,4.82,4.82
Veh_53,140.51,140.51,145.34,0.0,4.83,4.83
Veh_54,142.53,143.86,148.36,1.33,4.5,5.83
Veh_55,144.44,145.34,148.76,0.89,3.42,4.31
Veh_56,147.07,148.36,152.26,1.3,3.9,5.2
Veh_57,149.14,149.14,153.13,0.0,4.0,4.0
Veh_59,151.94,153.13,156.3,1.19,3.16,4.36
Veh_58,150.75,152.26,158.24,1.52,5.98,7.49
Veh_60,154.26,156.3,160.07,2.04,3.77,5.81
Veh_61,156.87,158.24,162.05,1.37,3.81,5.18
Veh_62,160.81,160.81,165.63,0.0,4.81,4.81
Veh_63,164.03,164.03,168.86,0.0,4.83,4.83
Veh_64,165.06,165.63,169.33,0.56,3.71,4.27
Veh_65,167.19,168.86,172.65,1.67,3.79,5.46
Veh_66,169.49,169.49,174.55,0.0,5.05,5.05
Veh_67,170.76,172.65,176.55,1.89,3.9,5.79
Veh_68,174.67,174.67,179.63,0.0,4.97,4.97
Veh_69,178.43,178.43,180.68,0.0,2.25,2.25
Veh_70,180.98,180.98,184.44,0.0,3.46,3.46
Veh_71,182.73,182.73,185.26,0.0,2.53,2.53
Veh_72,183.74,184.44,189.82,0.7,5.38,6.08
Veh_73,187.34,187.34,191.28,0.0,3.94,3.94
Veh_74,189.07,189.82,195.54,0.75,5.72,6.46
Veh_75,190.37,191.28,196.44,0.91,5.16,6.06
Veh_76,191.41,195.54,199.05,4.13,3.51,7.64
Veh_77,193.82,196.44,202.43,2.61,6.0,8.61
Veh_78,197.19,199.05,203.2,1.86,4.16,6.01
Veh_80,201.73,203.2,206.6,1.47,3.4,4.87
Veh_79,200.64,202.43,206.96,1.8,4.53,6.33
Veh_81,204.11,206.6,208.29,2.5,1.69,4.18
Veh_82,206.02,206.96,209.67,0.95,2.7,3.65
Veh_83,209.46,209.46,212.32,0.0,2.86,2.86
Veh_84,211.25,211.25,218.09,0.0,6.84,6.84
Veh_85,213.15,213.15,219.74,0.0,6.59,6.59
Veh_86,216.89,218.09,221.17,1.2,3.08,4.28
Veh_87,218.9,219.74,221.47,0.84,1.73,2.57
Veh_89,221.59,221.59,223.76,0.0,2.18,2.18
Veh_88,220.18,221.17,225.84,0.99,4.67,5.66
Veh_91,225.96,225.96,228.46,0.0,2.5,2.5
Veh_90,223.14,223.76,228.54,0.62,4.77,5.39
Veh_92,229.36,229.36,232.84,0.0,3.47,3.47
Veh_93,231.97,231.97,236.25,0.0,4.28,4.28
Veh_94,234.09,234.09,236.7,0.0,2.61,2.61
Veh_96,237.24,237.24,239.15,0.0,1.92,1.92
Veh_95,235.17,236.25,239.38,1.07,3.13,4.21
Veh_97,238.28,239.15,241.07,0.87,1.92,2.79
Veh_98,240.71,240.71,245.19,0.0,4.48,4.48
Veh_99,243.1,243.1,246.66,0.0,3.56,3.56
Veh_101,247.89,247.89,250.91,0.0,3.01,3.01
Veh_100,244.58,245.19,251.29,0.61,6.09,6.7
Veh_102,250.06,250.91,254.9,0.84,3.99,4.84
Veh_104,254.54,254.9,256.41,0.36,1.51,1.87
Veh_103,253.5,253.5,260.35,0.0,6.86,6.86
Veh_105,256.38,256.41,262.18,0.03,5.77,5.8
Veh_107,260.64,262.18,266.09,1.54,3.91,5.45
Veh_106,257.44,260.35,266.59,2.92,6.24,9.15
Veh_108,264.3,266.09,270.41,1.79,4.32,6.11
Veh_109,266.95,266.95,271.61,0.0,4.66,4.66
Veh_110,269.18,270.41,274.32,1.23,3.91,5.14
Veh_111,271.79,271.79,275.56,0.0,3.77,3.77
Veh_112,274.86,274.86,279.1,0.0,4.25,4.25
Veh_113,275.95,275.95,280.08,0.0,4.12,4.12
Veh_114,279.44,279.44,282.45,0.0,3.01,3.01
Veh_115,283.39,283.39,288.89,0.0,5.5,5.5
Veh_116,285.59,285.59,289.43,0.0,3.84,3.84
Veh_117,287.48,288.89,291.9,1.41,3.02,4.42
Veh_118,289.14,289.43,292.45,0.29,3.02,3.31
Veh_120,291.92,292.45,293.89,0.53,1.44,1.97
Veh_119,290.23,291.9,293.98,1.67,2.08,3.75
Veh_121,295.62,295.62,297.71,0.0,2.09,2.09
Veh_122,296.76,296.76,301.47,0.0,4.71,4.71
Veh_123,298.17,298.17,303.25,0.0,5.08,5.08
Veh_125,302.93,303.25,304.25,0.32,1.0,1.32
Veh_124,299.31,301.47,305.58,2.16,4.11,6.27
Veh_126,306.85,306.85,313.44,0.0,6.6,6.6
Veh_127,307.91,307.91,314.81,0.0,6.89,6.89
Veh_128,311.22,313.44,315.82,2.22,2.38,4.6
Veh_129,314.32,314.81,318.48,0.48,3.67,4.16
Veh_130,316.25,316.25,319.46,0.0,3.22,3.22
Veh_131,318.18,318.48,323.11,0.3,4.63,4.93
Veh_132,320.58,320.58,325.32,0.0,4.74,4.74
Veh_133,324.36,324.36,328.83,0.0,4.48,4.48
Veh_134,326.86,326.86,329.54,0.0,2.68,2.68
Veh_136,334.27,334.27,336.29,0.0,2.02,2.02
Veh_135,330.62,330.62,337.14,0.0,6.52,6.52
Veh_137,337.8,337.8,342.07,0.0,4.28,4.28
Veh_139,340.78,342.07,344.94,1.29,2.86,4.15
Veh_138,339.06,339.06,345.73,0.0,6.67,6.67
Veh_140,343.26,344.94,348.91,1.68,3.97,5.65
Veh_141,344.78,345.73,349.9,0.95,4.17,5.12
Veh_142,348.29,348.91,352.59,0.62,3.68,4.31
Veh_144,352.6,352.6,356.26,0.0,3.66,3.66
Veh_143,351.36,351.36,356.7,0.0,5.35,5.35
Veh_146,356.88,356.88,359.62,0.0,2.74,2.74
