ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,5.99,5.99,9.81,0.0,3.83,3.83
Veh_2,10.78,10.78,14.24,0.0,3.45,3.45
Veh_3,15.17,15.17,19.57,0.0,4.4,4.4
Veh_4,20.83,20.83,21.84,0.0,1.01,1.01
Veh_5,26.77,26.77,31.28,0.0,4.5,4.5
Veh_6,31.5,31.5,37.37,0.0,5.87,5.87
Veh_7,36.59,36.59,43.52,0.0,6.94,6.94
Veh_8,40.6,40.6,45.06,0.0,4.46,4.46
Veh_9,45.91,45.91,49.61,0.0,3.7,3.7
Veh_10,50.77,50.77,57.14,0.0,6.37,6.37
Veh_11,56.56,56.56,60.4,0.0,3.85,3.85
Veh_12,61.37,61.37,65.45,0.0,4.09,4.09
Veh_13,65.81,65.81,70.07,0.0,4.26,4.26
Veh_14,71.02,71.02,75.05,0.0,4.03,4.03
Veh_15,75.08,75.08,78.91,0.0,3.83,3.83
Veh_16,79.36,79.36,85.49,0.0,6.12,6.12
Veh_17,84.31,84.31,90.76,0.0,6.45,6.45
Veh_18,88.38,88.38,92.53,0.0,4.16,4.16
Veh_19,92.89,92.89,95.31,0.0,2.42,2.42
Veh_20,98.37,98.37,103.46,0.0,5.1,5.1
Veh_21,103.84,103.84,108.7,0.0,4.86,4.86
Veh_22,109.36,109.36,113.89,0.0,4.54,4.54
Veh_23,114.55,114.55,118.29,0.0,3.74,3.74
Veh_24,119.23,119.23,122.86,0.0,3.63,3.63
Veh_25,123.23,123.23,126.88,0.0,3.65,3.65
Veh_26,127.49,127.49,132.85,0.0,5.36,5.36
Veh_27,132.68,132.68,133.85,0.0,1.17,1.17
Veh_28,138.67,138.67,143.19,0.0,4.52,4.52
Veh_29,143.69,143.69,145.34,0.0,1.65,1.65
Veh_30,149.56,149.56,151.98,0.0,2.42,2.42
Veh_31,155.51,155.51,161.04,0.0,5.53,5.53
Veh_32,161.15,161.15,165.69,0.0,4.54,4.54
Veh_33,167.1,167.1,168.1,0.0,1.0,1.0
Veh_34,171.91,171.91,178.66,0.0,6.75,6.75
Veh_35,176.99,176.99,182.98,0.0,5.99,5.99
Veh_36,182.45,182.45,186.75,0.0,4.31,4.31
Veh_37,188.03,188.03,193.55,0.0,5.52,5.52
Veh_38,192.99,192.99,197.99,0.0,5.0,5.0
Veh_39,198.25,198.25,201.42,0.0,3.17,3.17
Veh_40,202.78,202.78,204.54,0.0,1.76,1.76
Veh_41,207.82,207.82,210.96,0.0,3.14,3.14
Veh_42,212.9,212.9,217.89,0.0,5.0,5.0
Veh_43,218.26,218.26,223.75,0.0,5.49,5.49
Veh_44,222.69,222.69,226.97,0.0,4.29,4.29
Veh_45,228.29,228.29,232.26,0.0,3.96,3.96
Veh_46,233.03,233.03,236.87,0.0,3.83,3.83
Veh_47,238.72,238.72,242.14,0.0,3.41,3.41
Veh_48,244.66,244.66,247.43,0.0,2.77,2.77
Veh_49,248.68,248.68,253.13,0.0,4.45,4.45
Veh_50,252.89,252.89,256.32,0.0,3.44,3.44
Veh_51,258.35,258.35,263.9,0.0,5.55,5.55
Veh_52,263.91,263.91,269.29,0.0,5.38,5.38
Veh_53,268.12,268.12,269.78,0.0,1.65,1.65
Veh_54,274.12,274.12,278.03,0.0,3.91,3.91
Veh_55,278.33,278.33,282.08,0.0,3.75,3.75
Veh_56,284.15,284.15,286.06,0.0,1.91,1.91
Veh_57,289.4,289.4,295.06,0.0,5.65,5.65
Veh_58,295.16,295.16,301.54,0.0,6.37,6.37
Veh_59,299.91,299.91,304.44,0.0,4.52,4.52
Veh_60,304.73,304.73,307.89,0.0,3.16,3.16
Veh_61,309.3,309.3,315.19,0.0,5.89,5.89
Veh_62,315.12,315.12,318.94,0.0,3.82,3.82
Veh_63,320.87,320.87,324.84,0.0,3.97,3.97
Veh_64,325.03,325.03,328.72,0.0,3.69,3.69
Veh_65,330.92,330.92,335.45,0.0,4.53,4.53
