ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,5.61,5.61,11.45,0.0,5.84,5.84
Veh_2,10.18,10.18,15.88,0.0,5.71,5.71
Veh_3,15.54,15.54,19.28,0.0,3.74,3.74
Veh_4,21.41,21.41,23.75,0.0,2.33,2.33
Veh_5,25.47,25.47,29.1,0.0,3.63,3.63
Veh_6,30.52,30.52,36.08,0.0,5.56,5.56
Veh_7,34.9,34.9,39.43,0.0,4.54,4.54
Veh_8,39.78,39.78,45.18,0.0,5.4,5.4
Veh_9,45.0,45.0,49.96,0.0,4.96,4.96
Veh_10,49.79,49.79,51.6,0.0,1.81,1.81
Veh_11,54.32,54.32,58.52,0.0,4.2,4.2
Veh_12,58.53,58.53,61.08,0.0,2.55,2.55
Veh_13,62.62,62.62,65.5,0.0,2.89,2.89
Veh_14,67.83,67.83,73.04,0.0,5.21,5.21
Veh_15,72.13,72.13,74.76,0.0,2.63,2.63
Veh_16,77.47,77.47,78.93,0.0,1.46,1.46
Veh_17,82.78,82.78,84.3,0.0,1.52,1.52
Veh_18,87.4,87.4,90.53,0.0,3.13,3.13
Veh_19,91.47,91.47,95.55,0.0,4.08,4.08
Veh_20,95.47,95.47,99.7,0.0,4.22,4.22
Veh_21,99.76,99.76,106.18,0.0,6.41,6.41
Veh_22,104.71,104.71,108.77,0.0,4.06,4.06
Veh_23,110.01,110.01,114.9,0.0,4.89,4.89
Veh_24,115.69,115.69,119.69,0.0,3.99,3.99
Veh_25,120.5,120.5,125.19,0.0,4.69,4.69
Veh_26,124.7,124.7,130.44,0.0,5.74,5.74
Veh_27,129.3,129.3,136.33,0.0,7.03,7.03
Veh_28,133.93,133.93,139.46,0.0,5.53,5.53
Veh_29,138.42,138.42,142.54,0.0,4.11,4.11
Veh_30,142.87,142.87,147.95,0.0,5.08,5.08
Veh_31,148.63,148.63,152.65,0.0,4.02,4.02
Veh_32,153.53,153.53,158.36,0.0,4.83,4.83
Veh_33,158.12,158.12,161.23,0.0,3.11,3.11
Veh_34,162.47,162.47,167.71,0.0,5.24,5.24
Veh_35,167.96,167.96,170.46,0.0,2.5,2.5
Veh_36,172.15,172.15,173.97,0.0,1.82,1.82
Veh_37,178.08,178.08,183.06,0.0,4.98,4.98
Veh_38,182.45,182.45,189.35,0.0,6.9,6.9
Veh_39,187.85,187.85,190.84,0.0,2.99,2.99
Veh_40,192.45,192.45,197.23,0.0,4.78,4.78
Veh_41,197.28,197.28,201.38,0.0,4.1,4.1
Veh_42,202.18,202.18,208.71,0.0,6.53,6.53
Veh_43,207.79,207.79,211.02,0.0,3.24,3.24
Veh_44,212.01,212.01,215.07,0.0,3.06,3.06
Veh_46,222.98,222.98,224.85,0.0,1.87,1.87
Veh_45,217.67,217.67,225.39,0.0,7.71,7.71
Veh_47,228.62,228.62,232.01,0.0,3.39,3.39
Veh_48,234.08,234.08,239.02,0.0,4.93,4.93
Veh_49,239.68,239.68,242.12,0.0,2.45,2.45
Veh_50,243.77,243.77,248.5,0.0,4.73,4.73
Veh_51,249.17,249.17,252.81,0.0,3.64,3.64
