ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_32,35.8,75.4,80.76,39.6,5.36,44.96
Veh_33,35.93,79.27,83.22,43.34,3.96,47.3
Veh_35,38.16,83.22,87.82,45.06,4.59,49.65
Veh_34,36.23,80.76,88.85,44.53,8.09,52.62
Veh_37,40.74,88.85,92.87,48.11,4.02,52.12
Veh_36,39.56,87.82,92.97,48.26,5.15,53.41
Veh_38,42.22,92.87,97.94,50.64,5.07,55.72
Veh_39,43.83,92.97,98.27,49.14,5.31,54.45
Veh_40,44.07,97.94,102.03,53.87,4.09,57.96
Veh_41,44.67,98.27,102.39,53.6,4.12,57.72
Veh_43,47.14,102.39,107.84,55.25,5.45,60.71
Veh_42,45.58,102.03,108.06,56.45,6.04,62.48
Veh_44,48.05,107.84,112.83,59.79,4.99,64.78
Veh_45,48.28,108.06,114.78,59.78,6.71,66.5
Veh_46,48.84,112.83,118.55,64.0,5.72,69.72
Veh_47,50.94,114.78,119.59,63.84,4.82,68.65
Veh_48,51.69,118.55,124.99,66.87,6.43,73.3
Veh_49,52.76,119.59,126.4,66.84,6.8,73.64
Veh_50,55.2,124.99,129.68,69.79,4.69,74.47
Veh_51,56.54,126.4,130.21,69.85,3.82,73.67
Veh_53,57.68,130.21,134.63,72.53,4.41,76.94
Veh_52,57.25,129.68,135.61,72.43,5.93,78.36
Veh_55,59.78,135.61,139.5,75.83,3.89,79.72
Veh_54,59.44,134.63,139.58,75.19,4.95,80.14
Veh_57,62.9,139.58,143.91,76.68,4.33,81.0
Veh_56,61.8,139.5,144.62,77.7,5.12,82.82
Veh_58,63.05,143.91,149.22,80.86,5.31,86.17
Veh_59,63.84,144.62,151.38,80.78,6.76,87.55
Veh_60,64.39,149.22,152.48,84.83,3.26,88.09
Veh_61,66.3,151.38,156.64,85.08,5.25,90.33
Veh_62,67.87,152.48,157.08,84.61,4.6,89.22
Veh_64,71.47,157.08,161.49,85.62,4.4,90.02
Veh_63,71.16,156.64,163.82,85.48,7.19,92.66
Veh_65,72.82,161.49,165.73,88.67,4.24,92.91
Veh_66,74.61,163.82,170.15,89.21,6.32,95.54
Veh_67,74.63,165.73,171.17,91.1,5.44,96.55
Veh_68,76.58,170.15,176.09,93.57,5.94,99.51
Veh_69,76.6,171.17,176.11,94.57,4.93,99.51
Veh_71,77.68,176.11,182.01,98.43,5.9,104.33
Veh_70,77.02,176.09,182.52,99.06,6.43,105.49
Veh_73,78.59,182.52,188.07,103.93,5.55,109.47
Veh_72,77.71,182.01,188.1,104.3,6.09,110.38
Veh_74,79.26,188.07,192.01,108.81,3.94,112.75
Veh_75,82.64,188.1,193.22,105.46,5.12,110.58
Veh_76,85.36,192.01,197.59,106.65,5.58,112.23
Veh_77,86.97,193.22,198.82,106.25,5.61,111.85
Veh_79,89.67,198.82,202.03,109.15,3.2,112.35
Veh_78,87.77,197.59,203.07,109.81,5.48,115.29
Veh_80,89.92,202.03,205.8,112.11,3.78,115.89
Veh_81,90.39,203.07,208.07,112.68,5.0,117.68
Veh_82,91.24,205.8,211.42,114.57,5.61,120.18
Veh_83,91.93,208.07,214.68,116.14,6.61,122.75
Veh_84,92.21,211.42,214.81,119.2,3.39,122.6
Veh_85,97.01,214.68,218.95,117.67,4.27,121.94
Veh_86,99.61,214.81,220.99,115.2,6.18,121.38
Veh_87,99.64,218.95,223.99,119.31,5.04,124.35
Veh_88,101.0,220.99,226.31,119.99,5.32,125.31
Veh_89,101.3,223.99,230.36,122.69,6.37,129.06
Veh_90,101.41,226.31,230.66,124.89,4.35,129.24
Veh_92,105.72,230.66,233.7,124.94,3.05,127.98
Veh_91,102.85,230.36,235.33,127.51,4.97,132.47
Veh_93,108.36,233.7,239.01,125.34,5.3,130.65
Veh_94,110.44,235.33,241.76,124.89,6.43,131.32
Veh_95,113.22,239.01,244.46,125.79,5.46,131.24
Veh_96,113.29,241.76,246.29,128.47,4.53,133.0
Veh_97,114.25,244.46,247.89,130.21,3.42,133.64
Veh_98,114.31,246.29,251.32,131.98,5.03,137.01
Veh_99,114.61,247.89,253.22,133.28,5.33,138.61
Veh_101,116.5,253.22,255.28,136.72,2.06,138.78
Veh_100,115.76,251.32,256.52,135.56,5.21,140.77
Veh_102,118.49,255.28,257.16,136.79,1.87,138.67
Veh_104,122.78,257.16,261.19,134.38,4.04,138.41
Veh_103,122.04,256.52,262.69,134.49,6.17,140.65
Veh_105,122.81,261.19,266.57,138.38,5.38,143.77
Veh_106,123.81,262.69,269.6,138.88,6.91,145.79
Veh_107,126.37,266.57,273.24,140.2,6.66,146.86
Veh_108,126.45,269.6,273.96,143.16,4.36,147.52
Veh_109,128.61,273.24,278.56,144.63,5.32,149.95
Veh_110,131.45,273.96,279.31,142.52,5.35,147.86
Veh_111,136.62,278.56,284.84,141.94,6.28,148.22
Veh_112,138.15,279.31,284.96,141.16,5.65,146.81
Veh_113,138.15,284.84,286.92,146.69,2.08,148.78
Veh_115,139.56,286.92,292.2,147.36,5.28,152.63
Veh_114,139.51,284.96,292.23,145.45,7.27,152.72
Veh_116,142.24,292.2,296.04,149.96,3.84,153.8
Veh_117,142.36,292.23,298.29,149.87,6.06,155.93
Veh_118,142.43,296.04,300.06,153.61,4.02,157.63
Veh_120,144.85,300.06,305.13,155.21,5.07,160.28
Veh_119,144.22,298.29,306.28,154.07,8.0,162.07
Veh_121,146.62,305.13,309.21,158.51,4.08,162.59
Veh_122,151.11,306.28,310.83,155.17,4.55,159.72
Veh_123,154.04,309.21,316.63,155.16,7.43,162.59
Veh_124,154.12,310.83,317.55,156.71,6.72,163.42
Veh_125,156.16,316.63,320.96,160.48,4.33,164.8
Veh_126,156.22,317.55,323.72,161.33,6.17,167.5
Veh_127,160.96,320.96,324.9,160.0,3.93,163.94
Veh_129,165.05,324.9,328.73,159.85,3.83,163.68
Veh_128,163.65,323.72,328.86,160.07,5.14,165.21
Veh_131,166.59,328.86,332.81,162.27,3.95,166.22
Veh_130,165.69,328.73,334.72,163.04,5.99,169.03
Veh_132,167.36,332.81,338.31,165.45,5.5,170.95
Veh_133,168.71,334.72,338.32,166.01,3.6,169.61
Veh_135,169.22,338.32,342.38,169.1,4.06,173.16
Veh_134,168.83,338.31,345.68,169.48,7.37,176.85
Veh_136,169.68,342.38,347.1,172.7,4.71,177.42
Veh_138,170.87,347.1,352.31,176.22,5.21,181.43
Veh_137,170.71,345.68,352.76,174.97,7.08,182.05
Veh_139,172.5,352.31,356.12,179.81,3.81,183.62
Veh_140,174.3,352.76,359.68,178.46,6.91,185.37
