ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,4.38,4.38,9.09,0.0,4.71,4.71
Veh_2,8.6,8.6,9.66,0.0,1.06,1.06
Veh_3,14.56,14.56,16.59,0.0,2.03,2.03
Veh_4,19.55,19.55,22.25,0.0,2.7,2.7
Veh_5,24.49,24.49,28.03,0.0,3.54,3.54
Veh_6,28.8,28.8,31.41,0.0,2.61,2.61
Veh_7,34.68,34.68,38.85,0.0,4.17,4.17
Veh_8,38.77,38.77,41.44,0.0,2.67,2.67
Veh_9,42.98,42.98,47.4,0.0,4.41,4.41
Veh_10,47.16,47.16,52.92,0.0,5.76,5.76
Veh_11,52.3,52.3,57.75,0.0,5.45,5.45
Veh_12,56.39,56.39,61.79,0.0,5.4,5.4
Veh_13,62.13,62.13,68.58,0.0,6.45,6.45
Veh_14,66.78,66.78,72.15,0.0,5.37,5.37
Veh_15,70.82,70.82,76.63,0.0,5.8,5.8
Veh_16,74.89,74.89,77.61,0.0,2.72,2.72
Veh_17,80.82,80.82,86.05,0.0,5.23,5.23
Veh_18,85.53,85.53,91.13,0.0,5.61,5.61
Veh_19,89.7,89.7,92.02,0.0,2.32,2.32
Veh_20,93.77,93.77,95.54,0.0,1.77,1.77
Veh_21,99.27,99.27,103.87,0.0,4.6,4.6
Veh_22,104.31,104.31,108.8,0.0,4.49,4.49
Veh_23,109.73,109.73,115.47,0.0,5.74,5.74
Veh_24,114.58,114.58,119.55,0.0,4.97,4.97
Veh_25,118.86,118.86,120.84,0.0,1.98,1.98
Veh_26,124.44,124.44,128.03,0.0,3.59,3.59
Veh_27,128.67,128.67,134.51,0.0,5.85,5.85
Veh_28,134.63,134.63,138.6,0.0,3.97,3.97
Veh_29,140.21,140.21,144.04,0.0,3.83,3.83
Veh_30,144.78,144.78,150.4,0.0,5.63,5.63
Veh_31,149.86,149.86,155.15,0.0,5.3,5.3
Veh_32,154.93,154.93,158.39,0.0,3.45,3.45
Veh_33,160.07,160.07,162.45,0.0,2.38,2.38
Veh_34,164.22,164.22,170.63,0.0,6.41,6.41
Veh_35,169.39,169.39,173.93,0.0,4.53,4.53
Veh_36,174.25,174.25,176.02,0.0,1.77,1.77
Veh_37,179.35,179.35,183.05,0.0,3.7,3.7
Veh_38,184.9,184.9,188.75,0.0,3.85,3.85
Veh_39,190.65,190.65,196.04,0.0,5.39,5.39
Veh_40,195.13,195.13,198.52,0.0,3.39,3.39
Veh_41,199.6,199.6,202.8,0.0,3.2,3.2
Veh_42,203.66,203.66,208.34,0.0,4.68,4.68
Veh_43,208.17,208.17,211.01,0.0,2.84,2.84
Veh_44,212.6,212.6,216.01,0.0,3.41,3.41
Veh_45,217.15,217.15,221.33,0.0,4.18,4.18
Veh_46,222.08,222.08,226.99,0.0,4.91,4.91
Veh_47,227.75,227.75,233.0,0.0,5.25,5.25
Veh_48,232.15,232.15,236.45,0.0,4.3,4.3
Veh_49,237.55,237.55,241.16,0.0,3.61,3.61
Veh_50,242.42,242.42,246.08,0.0,3.66,3.66
Veh_51,247.46,247.46,250.43,0.0,2.97,2.97
Veh_52,252.57,252.57,256.72,0.0,4.15,4.15
Veh_53,258.44,258.44,265.62,0.0,7.19,7.19
Veh_54,263.73,263.73,268.9,0.0,5.17,5.17
Veh_55,268.34,268.34,274.09,0.0,5.75,5.75
Veh_56,273.71,273.71,279.79,0.0,6.09,6.09
Veh_57,278.1,278.1,282.59,0.0,4.49,4.49
Veh_58,282.98,282.98,288.6,0.0,5.62,5.62
Veh_59,288.36,288.36,291.98,0.0,3.62,3.62
Veh_60,293.78,293.78,299.58,0.0,5.8,5.8
Veh_61,299.17,299.17,304.13,0.0,4.96,4.96
Veh_62,304.61,304.61,308.53,0.0,3.93,3.93
Veh_63,309.09,309.09,314.91,0.0,5.82,5.82
Veh_64,313.28,313.28,315.33,0.0,2.05,2.05
Veh_65,318.63,318.63,323.95,0.0,5.32,5.32
Veh_66,324.48,324.48,326.01,0.0,1.53,1.53
Veh_67,328.58,328.58,334.11,0.0,5.53,5.53
Veh_68,333.27,333.27,335.62,0.0,2.35,2.35
Veh_69,337.62,337.62,343.58,0.0,5.96,5.96
Veh_70,341.91,341.91,344.44,0.0,2.54,2.54
Veh_71,346.29,346.29,350.28,0.0,3.99,3.99
Veh_72,350.73,350.73,353.51,0.0,2.78,2.78
Veh_73,356.15,356.15,359.84,0.0,3.69,3.69
Veh_74,360.35,360.35,363.61,0.0,3.26,3.26
Veh_75,365.53,365.53,366.53,0.0,1.0,1.0
Veh_76,371.27,371.27,377.28,0.0,6.01,6.01
Veh_77,376.4,376.4,379.64,0.0,3.24,3.24
Veh_78,381.44,381.44,385.11,0.0,3.67,3.67
Veh_79,385.73,385.73,387.91,0.0,2.19,2.19
Veh_80,390.74,390.74,394.29,0.0,3.55,3.55
Veh_81,396.17,396.17,399.79,0.0,3.62,3.62
Veh_82,401.59,401.59,406.43,0.0,4.84,4.84
Veh_83,406.1,406.1,408.96,0.0,2.86,2.86
Veh_84,410.17,410.17,416.4,0.0,6.22,6.22
Veh_85,414.29,414.29,419.68,0.0,5.38,5.38
Veh_86,419.87,419.87,424.2,0.0,4.33,4.33
Veh_87,424.97,424.97,430.1,0.0,5.13,5.13
Veh_88,430.9,430.9,435.44,0.0,4.54,4.54
Veh_89,436.52,436.52,440.56,0.0,4.03,4.03
Veh_90,440.69,440.69,444.67,0.0,3.97,3.97
Veh_91,446.2,446.2,448.57,0.0,2.37,2.37
Veh_92,450.26,450.26,453.48,0.0,3.22,3.22
Veh_93,455.86,455.86,459.89,0.0,4.04,4.04
Veh_94,460.41,460.41,462.67,0.0,2.26,2.26
Veh_95,464.42,464.42,468.6,0.0,4.18,4.18
Veh_96,470.3,470.3,473.38,0.0,3.09,3.09
Veh_97,475.38,475.38,479.28,0.0,3.9,3.9
Veh_98,480.14,480.14,484.57,0.0,4.43,4.43
Veh_99,485.11,485.11,488.48,0.0,3.36,3.36
Veh_100,490.71,490.71,494.44,0.0,3.73,3.73
Veh_101,496.68,496.68,500.78,0.0,4.1,4.1
Veh_102,502.22,502.22,507.14,0.0,4.91,4.91
Veh_103,506.89,506.89,511.37,0.0,4.48,4.48
Veh_104,512.68,512.68,519.64,0.0,6.97,6.97
Veh_105,517.66,517.66,520.73,0.0,3.07,3.07
Veh_106,523.44,523.44,528.03,0.0,4.6,4.6
Veh_107,529.19,529.19,535.5,0.0,6.31,6.31
Veh_108,534.7,534.7,540.49,0.0,5.79,5.79
Veh_109,539.9,539.9,545.66,0.0,5.76,5.76
Veh_110,545.15,545.15,549.81,0.0,4.66,4.66
Veh_111,550.63,550.63,554.53,0.0,3.9,3.9
Veh_112,556.42,556.42,562.13,0.0,5.71,5.71
Veh_113,561.72,561.72,564.87,0.0,3.15,3.15
Veh_114,567.2,567.2,570.17,0.0,2.97,2.97
Veh_115,573.18,573.18,576.58,0.0,3.39,3.39
Veh_116,578.99,578.99,583.27,0.0,4.28,4.28
Veh_117,584.57,584.57,586.26,0.0,1.69,1.69
Veh_118,588.79,588.79,590.2,0.0,1.41,1.41
Veh_119,593.63,593.63,596.73,0.0,3.1,3.1
Veh_120,599.25,599.25,602.64,0.0,3.39,3.39
Veh_121,605.0,605.0,609.76,0.0,4.76,4.76
Veh_122,609.26,609.26,614.03,0.0,4.77,4.77
Veh_123,614.44,614.44,618.91,0.0,4.47,4.47
Veh_124,620.27,620.27,625.4,0.0,5.13,5.13
Veh_125,626.08,626.08,630.92,0.0,4.84,4.84
Veh_126,631.96,631.96,634.99,0.0,3.03,3.03
Veh_127,637.46,637.46,639.48,0.0,2.03,2.03
Veh_128,643.23,643.23,650.01,0.0,6.78,6.78
Veh_129,647.98,647.98,652.71,0.0,4.73,4.73
Veh_130,652.94,652.94,656.47,0.0,3.53,3.53
Veh_131,658.31,658.31,661.44,0.0,3.13,3.13
Veh_132,663.84,663.84,666.9,0.0,3.07,3.07
Veh_133,668.15,668.15,670.85,0.0,2.7,2.7
Veh_134,672.28,672.28,675.68,0.0,3.4,3.4
Veh_135,678.28,678.28,680.62,0.0,2.34,2.34
Veh_136,684.11,684.11,686.87,0.0,2.76,2.76
Veh_137,690.0,690.0,691.34,0.0,1.34,1.34
Veh_138,695.03,695.03,700.34,0.0,5.31,5.31
Veh_140,704.51,704.51,705.51,0.0,1.0,1.0
Veh_139,699.49,699.49,706.09,0.0,6.6,6.6
Veh_141,709.52,709.52,714.45,0.0,4.93,4.93
Veh_142,714.65,714.65,719.09,0.0,4.44,4.44
