ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,1.5,1.5,6.18,0.0,4.68,4.68
Veh_2,2.59,2.59,7.72,0.0,5.13,5.13
Veh_3,3.83,6.18,10.99,2.35,4.82,7.17
Veh_5,8.37,10.99,13.57,2.62,2.58,5.2
Veh_4,6.03,7.72,13.67,1.69,5.95,7.63
Veh_6,9.94,13.57,18.53,3.63,4.96,8.59
Veh_7,11.57,13.67,19.09,2.1,5.43,7.52
Veh_8,13.98,18.53,20.22,4.55,1.69,6.23
Veh_10,18.28,20.22,23.03,1.93,2.81,4.75
Veh_9,16.44,19.09,24.03,2.65,4.94,7.59
Veh_12,20.95,24.03,27.08,3.09,3.04,6.13
Veh_11,19.75,23.03,27.26,3.28,4.24,7.52
Veh_13,22.11,27.08,31.02,4.96,3.95,8.91
Veh_14,23.76,27.26,32.36,3.51,5.09,8.6
Veh_16,28.2,32.36,33.71,4.16,1.35,5.51
Veh_17,29.69,33.71,36.02,4.02,2.32,6.34
Veh_15,26.5,31.02,36.27,4.52,5.25,9.77
Veh_18,32.34,36.02,38.37,3.69,2.35,6.04
Veh_19,35.14,36.27,42.25,1.13,5.98,7.11
Veh_20,37.47,38.37,43.86,0.91,5.49,6.4
Veh_21,40.29,42.25,46.29,1.96,4.04,6.0
Veh_22,42.95,43.86,46.3,0.91,2.43,3.34
Veh_23,44.91,46.29,48.79,1.38,2.5,3.88
Veh_24,46.78,46.78,53.16,0.0,6.37,6.37
Veh_25,48.54,48.79,53.54,0.25,4.75,5.0
Veh_27,52.63,53.54,57.6,0.9,4.06,4.97
Veh_26,50.27,53.16,57.73,2.89,4.57,7.46
Veh_29,56.54,57.73,58.73,1.18,1.0,2.18
Veh_30,58.6,58.73,60.38,0.13,1.66,1.79
Veh_28,54.01,57.6,62.07,3.59,4.47,8.06
Veh_32,61.96,62.07,65.44,0.12,3.37,3.49
Veh_31,59.89,60.38,66.82,0.49,6.44,6.93
Veh_33,63.68,65.44,71.55,1.76,6.11,7.87
Veh_34,65.32,66.82,72.54,1.5,5.72,7.22
Veh_35,67.45,71.55,75.28,4.1,3.73,7.83
Veh_36,69.14,72.54,78.16,3.41,5.61,9.02
Veh_37,71.66,75.28,78.55,3.62,3.27,6.9
Veh_38,72.83,78.16,82.15,5.33,3.99,9.32
Veh_39,75.0,78.55,82.93,3.55,4.38,7.93
