ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,0.16,0.16,4.35,0.0,4.19,4.19
Veh_2,1.76,1.76,5.07,0.0,3.31,3.31
Veh_3,2.11,4.35,7.05,2.25,2.7,4.95
Veh_4,2.44,5.07,10.2,2.62,5.13,7.76
Veh_5,2.91,7.05,11.16,4.14,4.11,8.25
Veh_6,3.16,10.2,11.57,7.04,1.37,8.42
Veh_7,3.37,11.16,15.24,7.79,4.08,11.87
Veh_8,3.88,11.57,15.9,7.69,4.33,12.02
Veh_10,5.98,15.9,18.79,9.92,2.89,12.81
Veh_9,4.25,15.24,20.25,10.99,5.01,16.0
Veh_11,7.43,18.79,23.31,11.36,4.52,15.88
Veh_12,13.29,20.25,25.13,6.96,4.89,11.84
Veh_13,13.37,23.31,26.41,9.94,3.09,13.03
Veh_14,17.51,25.13,28.24,7.63,3.11,10.73
Veh_15,19.24,26.41,29.71,7.17,3.3,10.47
Veh_16,23.11,28.24,31.33,5.13,3.09,8.22
Veh_17,23.49,29.71,34.01,6.21,4.31,10.52
Veh_18,24.29,31.33,34.05,7.04,2.72,9.76
Veh_19,24.7,34.01,37.09,9.32,3.08,12.39
Veh_20,27.3,34.05,38.1,6.75,4.05,10.8
Veh_21,27.59,37.09,41.8,9.5,4.71,14.2
Veh_22,27.85,38.1,44.14,10.25,6.04,16.29
Veh_23,29.14,41.8,46.26,12.66,4.46,17.12
Veh_24,32.55,44.14,46.36,11.6,2.22,13.81
Veh_26,35.15,46.36,50.17,11.21,3.81,15.02
Veh_25,33.45,46.26,51.49,12.81,5.23,18.04
Veh_28,36.39,51.49,53.78,15.1,2.29,17.39
Veh_27,35.56,50.17,54.34,14.61,4.17,18.78
Veh_30,37.27,54.34,57.64,17.07,3.3,20.38
Veh_29,36.86,53.78,58.18,16.93,4.4,21.32
Veh_31,38.15,57.64,62.05,19.5,4.4,23.9
Veh_32,38.28,58.18,63.6,19.9,5.42,25.33
Veh_33,39.21,62.05,66.1,22.83,4.05,26.88
Veh_34,39.69,63.6,66.39,23.91,2.78,26.69
Veh_35,42.21,66.1,69.86,23.88,3.77,27.65
Veh_36,42.38,66.39,70.6,24.0,4.21,28.21
Veh_37,43.64,69.86,74.75,26.22,4.89,31.11
Veh_38,44.41,70.6,74.92,26.18,4.32,30.5
Veh_39,48.93,74.75,79.26,25.82,4.51,30.33
Veh_40,49.38,74.92,79.62,25.54,4.7,30.24
Veh_42,51.2,79.62,80.62,28.42,1.0,29.42
Veh_43,51.54,80.62,83.99,29.08,3.37,32.45
Veh_41,50.53,79.26,84.68,28.73,5.42,34.15
Veh_44,51.69,83.99,87.97,32.3,3.97,36.27
Veh_45,52.64,84.68,88.25,32.04,3.57,35.61
Veh_46,54.38,87.97,92.12,33.59,4.15,37.74
Veh_47,56.79,88.25,92.18,31.46,3.93,35.39
Veh_49,57.32,92.18,95.38,34.85,3.2,38.05
Veh_48,57.25,92.12,96.4,34.87,4.28,39.15
Veh_50,59.62,95.38,100.94,35.75,5.57,41.32
Veh_51,61.76,96.4,101.57,34.64,5.18,39.81
Veh_52,62.99,100.94,104.61,37.95,3.67,41.62
Veh_53,63.92,101.57,104.78,37.65,3.21,40.86
Veh_55,65.76,104.78,108.45,39.02,3.67,42.69
Veh_54,65.13,104.61,110.37,39.49,5.75,45.24
Veh_56,66.15,108.45,111.74,42.3,3.29,45.58
Veh_58,68.41,111.74,113.7,43.32,1.96,45.29
Veh_57,66.62,110.37,115.63,43.75,5.26,49.01
Veh_59,69.05,113.7,117.24,44.65,3.54,48.19
Veh_60,69.24,115.63,120.24,46.39,4.61,51.0
Veh_61,69.4,117.24,120.32,47.84,3.09,50.92
Veh_62,69.87,120.24,123.13,50.37,2.89,53.27
Veh_63,70.02,120.32,123.75,50.31,3.43,53.74
Veh_65,71.79,123.75,127.14,51.97,3.39,55.36
Veh_64,71.14,123.13,127.97,52.0,4.84,56.83
Veh_67,72.98,127.97,131.52,54.99,3.55,58.54
Veh_66,72.42,127.14,132.44,54.72,5.29,60.01
Veh_68,73.76,131.52,134.35,57.76,2.83,60.6
Veh_69,74.25,132.44,135.49,58.18,3.05,61.23
Veh_70,74.42,134.35,137.81,59.93,3.46,63.39
Veh_71,78.77,135.49,139.93,56.72,4.44,61.16
Veh_72,78.91,137.81,142.32,58.9,4.51,63.41
Veh_73,83.36,139.93,142.43,56.57,2.5,59.07
Veh_74,84.36,142.32,147.32,57.96,5.0,62.96
Veh_75,84.69,142.43,148.08,57.74,5.65,63.39
Veh_77,86.36,148.08,149.08,61.72,1.0,62.72
Veh_76,86.32,147.32,152.25,61.0,4.93,65.93
Veh_78,86.64,149.08,153.29,62.43,4.22,66.65
Veh_80,86.91,153.29,157.67,66.39,4.37,70.76
Veh_79,86.65,152.25,158.3,65.59,6.05,71.65
Veh_81,88.28,157.67,162.99,69.38,5.33,74.71
Veh_82,89.76,158.3,164.0,68.54,5.7,74.25
Veh_83,90.74,162.99,168.12,72.26,5.12,77.38
Veh_84,91.43,164.0,171.0,72.57,7.0,79.57
Veh_85,92.14,168.12,171.38,75.97,3.27,79.24
Veh_87,94.59,171.38,174.08,76.79,2.69,79.48
Veh_86,92.27,171.0,176.95,78.74,5.94,84.68
Veh_88,94.95,174.08,177.36,79.13,3.28,82.41
Veh_90,98.69,177.36,180.94,78.67,3.59,82.26
Veh_89,96.75,176.95,181.56,80.19,4.62,84.81
Veh_91,100.45,180.94,184.39,80.49,3.45,83.94
Veh_92,101.49,181.56,186.64,80.08,5.07,85.15
Veh_93,102.25,184.39,188.97,82.14,4.59,86.73
Veh_94,103.52,186.64,190.89,83.11,4.25,87.37
Veh_95,104.63,188.97,193.37,84.34,4.4,88.74
Veh_96,105.64,190.89,197.09,85.25,6.2,91.45
Veh_97,106.14,193.37,198.0,87.23,4.62,91.85
Veh_98,107.18,197.09,201.3,89.91,4.21,94.12
Veh_99,110.02,198.0,201.78,87.98,3.78,91.76
Veh_100,110.91,201.3,205.99,90.39,4.69,95.08
Veh_101,111.23,201.78,207.53,90.55,5.75,96.3
Veh_102,114.71,205.99,210.18,91.29,4.19,95.48
Veh_103,115.88,207.53,210.89,91.66,3.36,95.01
Veh_105,116.15,210.89,214.95,94.74,4.06,98.8
Veh_104,116.13,210.18,215.58,94.05,5.39,99.45
Veh_106,116.86,214.95,219.39,98.09,4.44,102.53
Veh_107,117.73,215.58,221.33,97.85,5.75,103.6
Veh_108,117.94,219.39,222.72,101.45,3.33,104.78
