ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,5.39,5.39,8.91,0.0,3.52,3.52
Veh_2,10.06,10.06,16.75,0.0,6.69,6.69
Veh_3,14.89,14.89,18.49,0.0,3.6,3.6
Veh_4,20.18,20.18,25.97,0.0,5.79,5.79
Veh_5,25.92,25.92,28.42,0.0,2.5,2.5
Veh_6,31.27,31.27,33.89,0.0,2.61,2.61
Veh_7,35.54,35.54,39.75,0.0,4.21,4.21
Veh_8,39.65,39.65,44.29,0.0,4.64,4.64
Veh_9,44.55,44.55,48.25,0.0,3.69,3.69
Veh_10,49.82,49.82,54.22,0.0,4.4,4.4
Veh_11,55.42,55.42,60.43,0.0,5.01,5.01
Veh_12,59.93,59.93,68.1,0.0,8.17,8.17
Veh_13,65.04,65.04,68.2,0.0,3.17,3.17
Veh_14,70.44,70.44,73.97,0.0,3.54,3.54
Veh_15,74.76,74.76,79.65,0.0,4.89,4.89
Veh_16,79.73,79.73,86.24,0.0,6.51,6.51
Veh_17,84.24,84.24,86.91,0.0,2.67,2.67
Veh_18,88.45,88.45,93.2,0.0,4.75,4.75
Veh_19,92.47,92.47,96.13,0.0,3.67,3.67
Veh_20,97.56,97.56,102.09,0.0,4.53,4.53
Veh_21,102.64,102.64,106.09,0.0,3.46,3.46
Veh_22,108.1,108.1,114.19,0.0,6.09,6.09
Veh_23,112.57,112.57,115.78,0.0,3.21,3.21
Veh_24,117.69,117.69,123.54,0.0,5.85,5.85
Veh_25,121.81,121.81,126.1,0.0,4.29,4.29
Veh_26,126.34,126.34,129.97,0.0,3.63,3.63
Veh_27,131.51,131.51,136.03,0.0,4.52,4.52
Veh_28,135.66,135.66,140.01,0.0,4.35,4.35
Veh_29,139.8,139.8,145.89,0.0,6.09,6.09
Veh_30,143.99,143.99,147.38,0.0,3.38,3.38
Veh_31,149.31,149.31,153.03,0.0,3.71,3.71
Veh_32,154.5,154.5,158.33,0.0,3.82,3.82
Veh_33,159.37,159.37,165.04,0.0,5.66,5.66
Veh_34,163.59,163.59,168.5,0.0,4.92,4.92
Veh_35,169.45,169.45,174.49,0.0,5.04,5.04
Veh_36,174.24,174.24,176.36,0.0,2.12,2.12
Veh_37,178.81,178.81,182.83,0.0,4.02,4.02
Veh_38,183.34,183.34,186.22,0.0,2.88,2.88
Veh_39,188.07,188.07,192.78,0.0,4.72,4.72
Veh_40,193.81,193.81,198.87,0.0,5.06,5.06
Veh_41,199.31,199.31,203.91,0.0,4.59,4.59
Veh_42,204.6,204.6,208.39,0.0,3.79,3.79
Veh_43,209.88,209.88,212.73,0.0,2.85,2.85
Veh_44,215.87,215.87,220.05,0.0,4.18,4.18
Veh_45,221.39,221.39,225.86,0.0,4.48,4.48
Veh_46,225.58,225.58,230.41,0.0,4.82,4.82
Veh_47,231.53,231.53,234.03,0.0,2.5,2.5
Veh_48,236.82,236.82,240.86,0.0,4.04,4.04
Veh_49,242.07,242.07,245.42,0.0,3.34,3.34
Veh_50,246.08,246.08,249.84,0.0,3.76,3.76
Veh_51,250.42,250.42,252.13,0.0,1.71,1.71
Veh_52,256.04,256.04,258.82,0.0,2.78,2.78
Veh_53,260.97,260.97,265.66,0.0,4.69,4.69
Veh_54,266.06,266.06,270.9,0.0,4.84,4.84
Veh_55,270.94,270.94,274.67,0.0,3.73,3.73
Veh_56,276.0,276.0,280.63,0.0,4.64,4.64
Veh_57,280.58,280.58,286.37,0.0,5.79,5.79
Veh_58,285.3,285.3,287.51,0.0,2.22,2.22
Veh_59,289.58,289.58,292.84,0.0,3.26,3.26
Veh_60,294.84,294.84,299.21,0.0,4.36,4.36
Veh_61,298.96,298.96,302.8,0.0,3.84,3.84
Veh_62,304.09,304.09,308.1,0.0,4.01,4.01
Veh_63,308.62,308.62,313.05,0.0,4.42,4.42
Veh_64,313.44,313.44,318.18,0.0,4.74,4.74
Veh_65,318.43,318.43,320.91,0.0,2.48,2.48
Veh_66,323.29,323.29,326.78,0.0,3.5,3.5
Veh_67,327.89,327.89,331.07,0.0,3.18,3.18
Veh_68,333.09,333.09,340.47,0.0,7.38,7.38
Veh_69,337.19,337.19,340.86,0.0,3.67,3.67
Veh_70,342.05,342.05,344.32,0.0,2.27,2.27
Veh_71,346.26,346.26,347.43,0.0,1.17,1.17
Veh_72,351.51,351.51,354.26,0.0,2.76,2.76
Veh_73,356.42,356.42,362.5,0.0,6.09,6.09
Veh_74,361.09,361.09,363.44,0.0,2.35,2.35
Veh_75,365.58,365.58,369.79,0.0,4.21,4.21
Veh_76,370.74,370.74,376.29,0.0,5.55,5.55
Veh_77,375.85,375.85,380.55,0.0,4.7,4.7
Veh_78,381.65,381.65,385.81,0.0,4.15,4.15
Veh_79,385.67,385.67,389.74,0.0,4.07,4.07
Veh_80,391.53,391.53,396.14,0.0,4.61,4.61
Veh_81,396.04,396.04,399.32,0.0,3.28,3.28
Veh_82,401.05,401.05,405.95,0.0,4.9,4.9
Veh_83,406.74,406.74,409.99,0.0,3.25,3.25
Veh_84,411.13,411.13,415.09,0.0,3.96,3.96
Veh_85,415.78,415.78,417.67,0.0,1.89,1.89
Veh_86,420.89,420.89,423.74,0.0,2.86,2.86
Veh_87,425.78,425.78,428.59,0.0,2.8,2.8
Veh_88,429.91,429.91,433.47,0.0,3.57,3.57
Veh_89,435.23,435.23,438.5,0.0,3.27,3.27
Veh_90,440.3,440.3,442.9,0.0,2.6,2.6
Veh_91,446.03,446.03,449.46,0.0,3.43,3.43
Veh_92,450.91,450.91,454.66,0.0,3.76,3.76
Veh_93,455.31,455.31,460.09,0.0,4.78,4.78
Veh_94,459.57,459.57,463.29,0.0,3.71,3.71
Veh_95,465.22,465.22,469.79,0.0,4.57,4.57
Veh_96,470.3,470.3,472.64,0.0,2.34,2.34
Veh_97,474.46,474.46,480.57,0.0,6.11,6.11
Veh_98,479.74,479.74,481.17,0.0,1.43,1.43
Veh_99,485.54,485.54,489.25,0.0,3.71,3.71
Veh_100,491.23,491.23,493.5,0.0,2.27,2.27
Veh_101,495.62,495.62,500.86,0.0,5.24,5.24
Veh_102,499.88,499.88,502.77,0.0,2.89,2.89
Veh_103,503.97,503.97,507.88,0.0,3.92,3.92
Veh_104,508.34,508.34,513.63,0.0,5.29,5.29
Veh_105,512.35,512.35,517.01,0.0,4.66,4.66
Veh_106,516.61,516.61,521.46,0.0,4.85,4.85
Veh_107,521.75,521.75,524.33,0.0,2.58,2.58
Veh_108,527.43,527.43,528.45,0.0,1.02,1.02
Veh_109,531.77,531.77,534.69,0.0,2.92,2.92
Veh_110,537.28,537.28,542.98,0.0,5.7,5.7
Veh_111,541.33,541.33,544.01,0.0,2.68,2.68
Veh_112,545.81,545.81,550.03,0.0,4.22,4.22
Veh_113,551.23,551.23,555.61,0.0,4.39,4.39
Veh_114,556.77,556.77,558.56,0.0,1.79,1.79
Veh_115,562.53,562.53,567.44,0.0,4.91,4.91
Veh_117,572.09,572.09,573.84,0.0,1.75,1.75
Veh_116,566.89,566.89,573.96,0.0,7.07,7.07
Veh_118,576.77,576.77,582.95,0.0,6.18,6.18
Veh_119,582.14,582.14,587.62,0.0,5.49,5.49
Veh_120,586.68,586.68,592.11,0.0,5.43,5.43
Veh_121,591.63,591.63,595.87,0.0,4.24,4.24
Veh_122,595.68,595.68,599.02,0.0,3.34,3.34
Veh_123,601.54,601.54,603.68,0.0,2.14,2.14
Veh_124,606.19,606.19,609.54,0.0,3.35,3.35
Veh_125,610.71,610.71,615.91,0.0,5.2,5.2
Veh_126,616.26,616.26,619.12,0.0,2.86,2.86
Veh_127,621.74,621.74,624.43,0.0,2.69,2.69
Veh_128,626.01,626.01,630.9,0.0,4.9,4.9
Veh_129,631.38,631.38,634.37,0.0,2.99,2.99
Veh_130,637.38,637.38,641.51,0.0,4.14,4.14
Veh_131,642.22,642.22,645.61,0.0,3.39,3.39
Veh_132,646.23,646.23,652.38,0.0,6.15,6.15
Veh_133,650.8,650.8,657.47,0.0,6.67,6.67
Veh_134,655.51,655.51,658.72,0.0,3.2,3.2
Veh_135,659.53,659.53,665.68,0.0,6.15,6.15
Veh_136,664.04,664.04,667.67,0.0,3.63,3.63
Veh_137,668.83,668.83,671.9,0.0,3.07,3.07
Veh_138,674.42,674.42,678.02,0.0,3.6,3.6
Veh_139,679.44,679.44,685.75,0.0,6.31,6.31
Veh_140,685.37,685.37,689.5,0.0,4.13,4.13
Veh_141,689.72,689.72,694.26,0.0,4.54,4.54
Veh_142,693.9,693.9,696.85,0.0,2.95,2.95
Veh_143,698.27,698.27,700.72,0.0,2.45,2.45
Veh_144,703.82,703.82,705.87,0.0,2.05,2.05
Veh_145,708.7,708.7,710.3,0.0,1.6,1.6
Veh_146,713.67,713.67,715.45,0.0,1.78,1.78
