ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,2.43,2.43,4.43,0.0,2.0,2.0
Veh_2,3.04,3.04,7.94,0.0,4.9,4.9
Veh_3,9.56,9.56,11.19,0.0,1.62,1.62
Veh_4,12.16,12.16,17.82,0.0,5.66,5.66
Veh_5,15.6,15.6,20.77,0.0,5.17,5.17
Veh_6,15.97,17.82,24.13,1.85,6.31,8.16
Veh_8,17.86,24.13,25.13,6.27,1.0,7.27
Veh_7,16.12,20.77,26.68,4.65,5.91,10.56
Veh_9,17.92,25.13,29.32,7.21,4.19,11.4
Veh_10,18.29,26.68,30.6,8.39,3.92,12.31
Veh_12,20.48,30.6,31.78,10.12,1.18,11.3
Veh_11,20.16,29.32,33.06,9.16,3.74,12.9
Veh_13,22.07,31.78,34.18,9.7,2.4,12.1
Veh_15,24.55,34.18,36.69,9.62,2.51,12.14
Veh_14,23.62,33.06,37.2,9.44,4.14,13.58
Veh_16,27.13,36.69,40.45,9.56,3.76,13.32
Veh_17,31.81,37.2,41.46,5.39,4.25,9.64
Veh_19,32.9,41.46,45.36,8.55,3.9,12.46
Veh_18,32.41,40.45,46.9,8.04,6.45,14.49
Veh_20,32.93,45.36,49.67,12.43,4.31,16.74
Veh_21,33.52,46.9,52.21,13.38,5.31,18.69
Veh_22,35.78,49.67,52.85,13.89,3.18,17.07
Veh_25,41.2,52.85,57.38,11.65,4.53,16.18
Veh_24,39.94,52.21,57.65,12.27,5.44,17.71
Veh_27,42.03,57.65,64.22,15.62,6.57,22.19
Veh_26,41.78,57.38,65.28,15.6,7.9,23.5
Veh_31,45.54,64.22,66.98,18.68,2.76,21.44
Veh_33,47.84,65.28,69.92,17.45,4.64,22.08
Veh_37,53.15,66.98,72.02,13.83,5.04,18.88
Veh_38,55.4,69.92,76.08,14.51,6.17,20.68
Veh_39,57.04,72.02,77.12,14.99,5.09,20.08
