ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_166,187.49,436.79,442.27,249.31,5.48,254.78
Veh_167,188.66,440.99,444.53,252.33,3.54,255.87
Veh_168,188.75,442.27,448.69,253.52,6.42,259.95
Veh_169,193.21,444.53,449.59,251.32,5.06,256.38
Veh_170,193.58,448.69,452.78,255.11,4.08,259.2
Veh_171,193.9,449.59,454.49,255.69,4.9,260.59
Veh_172,194.52,452.78,457.46,258.25,4.69,262.94
Veh_173,194.73,454.49,459.39,259.76,4.9,264.65
Veh_174,194.78,457.46,462.36,262.69,4.9,267.59
Veh_175,195.14,459.39,464.08,264.25,4.69,268.93
Veh_176,195.88,462.36,465.33,266.48,2.96,269.45
Veh_178,198.08,465.33,466.97,267.25,1.64,268.89
Veh_177,197.04,464.08,468.76,267.03,4.69,271.72
Veh_179,198.92,466.97,472.1,268.05,5.13,273.18
Veh_180,200.53,468.76,476.06,268.23,7.3,275.53
Veh_181,202.01,472.1,478.79,270.09,6.69,276.78
Veh_182,202.85,476.06,481.45,273.22,5.39,278.6
Veh_183,204.46,478.79,481.97,274.32,3.18,277.51
Veh_184,206.04,481.45,484.85,275.42,3.4,278.81
Veh_185,207.13,481.97,486.64,274.84,4.67,279.51
Veh_186,207.99,484.85,487.98,276.86,3.14,280.0
Veh_188,211.75,487.98,491.63,276.24,3.65,279.88
Veh_187,208.01,486.64,493.64,278.63,7.0,285.63
Veh_189,211.9,491.63,496.25,279.73,4.62,284.35
Veh_190,212.92,493.64,496.7,280.72,3.06,283.78
Veh_191,213.75,496.25,503.02,282.5,6.77,289.26
Veh_192,213.87,496.7,503.11,282.84,6.4,289.24
Veh_194,219.74,503.11,507.49,283.36,4.39,287.75
Veh_193,218.08,503.02,510.03,284.94,7.01,291.95
Veh_195,219.94,507.49,515.18,287.55,7.69,295.24
Veh_196,220.58,510.03,515.41,289.44,5.38,294.83
Veh_197,220.73,515.18,518.8,294.45,3.62,298.08
Veh_198,220.79,515.41,520.54,294.62,5.13,299.75
Veh_200,223.4,520.54,523.9,297.14,3.35,300.5
Veh_199,220.94,518.8,525.0,297.87,6.2,304.06
Veh_201,224.11,523.9,529.28,299.79,5.38,305.17
Veh_202,225.03,525.0,530.9,299.97,5.9,305.87
Veh_204,229.67,530.9,535.25,301.23,4.35,305.58
Veh_203,228.05,529.28,536.67,301.22,7.4,308.62
Veh_205,229.74,535.25,540.53,305.51,5.28,310.79
Veh_206,231.01,536.67,542.56,305.67,5.89,311.55
Veh_207,231.67,540.53,546.11,308.86,5.58,314.44
Veh_208,232.01,542.56,549.19,310.54,6.64,317.18
Veh_209,232.7,546.11,552.24,313.41,6.13,319.53
Veh_210,233.93,549.19,554.5,315.26,5.31,320.57
Veh_211,235.17,552.24,556.82,317.06,4.58,321.64
Veh_212,235.89,554.5,558.02,318.61,3.52,322.14
Veh_213,236.25,556.82,560.89,320.57,4.07,324.64
Veh_214,236.26,558.02,562.44,321.77,4.41,326.18
Veh_216,239.71,562.44,565.47,322.73,3.03,325.76
Veh_215,239.0,560.89,567.49,321.89,6.6,328.49
Veh_217,243.31,565.47,571.5,322.15,6.03,328.18
Veh_218,246.92,567.49,573.21,320.57,5.72,326.29
Veh_219,247.56,571.5,575.7,323.94,4.2,328.14
Veh_220,250.39,573.21,576.91,322.82,3.7,326.53
Veh_221,251.91,575.7,581.1,323.79,5.4,329.19
Veh_222,252.23,576.91,581.79,324.68,4.88,329.56
Veh_224,255.3,581.79,587.07,326.49,5.27,331.76
Veh_223,252.97,581.1,588.12,328.13,7.02,335.15
Veh_226,257.57,588.12,590.07,330.55,1.95,332.5
Veh_225,255.34,587.07,592.27,331.72,5.2,336.92
Veh_227,258.08,590.07,596.3,331.99,6.24,338.23
Veh_228,258.52,592.27,596.67,333.75,4.4,338.15
Veh_229,259.62,596.3,600.61,336.68,4.31,340.99
Veh_230,259.84,596.67,604.96,336.82,8.29,345.12
Veh_231,260.87,600.61,606.56,339.74,5.95,345.69
Veh_233,262.1,606.56,609.77,344.46,3.21,347.67
Veh_232,261.87,604.96,610.54,343.09,5.58,348.67
Veh_235,264.34,610.54,616.69,346.21,6.15,352.36
Veh_234,263.64,609.77,616.73,346.13,6.96,353.09
Veh_236,265.88,616.69,621.38,350.81,4.69,355.5
Veh_237,266.03,616.73,621.65,350.7,4.93,355.63
Veh_238,267.88,621.38,624.97,353.5,3.59,357.09
Veh_239,268.31,621.65,627.75,353.34,6.09,359.44
Veh_240,269.0,624.97,629.42,355.97,4.45,360.42
Veh_241,272.31,627.75,634.54,355.44,6.8,362.23
Veh_242,273.21,629.42,635.12,356.21,5.71,361.92
Veh_243,275.93,634.54,637.66,358.61,3.12,361.73
Veh_244,275.93,635.12,639.29,359.19,4.17,363.36
Veh_245,277.18,637.66,640.88,360.48,3.22,363.7
Veh_246,277.51,639.29,643.06,361.78,3.77,365.55
Veh_247,279.21,640.88,646.5,361.68,5.61,367.29
Veh_248,281.48,643.06,649.53,361.58,6.46,368.05
Veh_249,281.65,646.5,651.14,364.85,4.64,369.49
Veh_250,282.03,649.53,654.36,367.5,4.83,372.33
Veh_251,282.15,651.14,658.01,368.99,6.87,375.86
Veh_252,282.19,654.36,659.01,372.17,4.65,376.82
Veh_253,283.42,658.01,662.23,374.58,4.23,378.81
Veh_254,283.91,659.01,664.12,375.1,5.12,380.21
Veh_255,284.6,662.23,668.57,377.64,6.34,383.97
Veh_256,285.42,664.12,670.04,378.71,5.92,384.62
Veh_257,287.67,668.57,671.43,380.9,2.86,383.75
Veh_258,287.8,670.04,676.76,382.24,6.72,388.96
Veh_259,288.45,671.43,680.84,382.98,9.42,392.39
Veh_260,290.56,676.76,681.4,386.19,4.64,390.83
Veh_261,290.73,680.84,684.29,390.11,3.45,393.56
Veh_262,290.88,681.4,687.02,390.52,5.63,396.15
Veh_263,291.51,684.29,688.77,392.79,4.48,397.26
Veh_264,296.02,687.02,693.15,391.01,6.13,397.13
Veh_265,298.42,688.77,694.04,390.35,5.27,395.62
Veh_267,299.43,694.04,698.14,394.61,4.1,398.71
Veh_266,299.09,693.15,699.38,394.06,6.23,400.29
Veh_269,300.05,699.38,702.63,399.33,3.25,402.57
Veh_268,299.48,698.14,703.98,398.67,5.84,404.5
Veh_270,301.16,702.63,709.11,401.47,6.48,407.95
Veh_271,302.64,703.98,709.7,401.34,5.72,407.06
Veh_272,304.29,709.11,711.32,404.82,2.21,407.03
Veh_274,305.24,711.32,713.87,406.08,2.55,408.62
Veh_273,304.58,709.7,715.51,405.12,5.81,410.93
Veh_275,306.04,713.87,717.88,407.82,4.02,411.84
Veh_276,307.01,715.51,719.08,408.49,3.57,412.07
