ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_154,170.45,389.24,395.6,218.79,6.36,225.15
Veh_155,171.98,392.31,396.42,220.33,4.11,224.44
Veh_156,172.09,395.6,401.08,223.51,5.48,228.98
Veh_157,174.17,396.42,401.36,222.25,4.94,227.19
Veh_158,177.38,401.08,404.37,223.7,3.3,227.0
Veh_159,177.81,401.36,406.33,223.54,4.97,228.51
Veh_160,182.09,404.37,408.6,222.29,4.23,226.51
Veh_161,183.49,406.33,410.25,222.84,3.93,226.77
Veh_162,184.86,408.6,411.49,223.74,2.88,226.62
Veh_164,185.57,411.49,416.57,225.92,5.08,231.0
Veh_163,185.08,410.25,416.58,225.17,6.33,231.5
Veh_166,186.96,416.58,421.41,229.62,4.83,234.45
Veh_165,186.39,416.57,423.15,230.18,6.58,236.76
Veh_167,188.48,421.41,425.16,232.93,3.75,236.68
Veh_168,189.59,423.15,428.28,233.56,5.13,238.69
Veh_169,192.14,425.16,430.3,233.02,5.14,238.16
Veh_170,192.35,428.28,431.39,235.93,3.11,239.04
Veh_171,192.52,430.3,434.1,237.78,3.8,241.58
Veh_172,193.24,431.39,435.3,238.15,3.9,242.06
Veh_173,193.31,434.1,439.68,240.79,5.58,246.36
Veh_174,193.68,435.3,442.08,241.62,6.78,248.4
Veh_175,193.91,439.68,445.78,245.77,6.1,251.87
Veh_176,194.8,442.08,449.05,247.28,6.97,254.25
Veh_177,195.09,445.78,452.29,250.69,6.51,257.2
Veh_178,196.27,449.05,453.21,252.77,4.16,256.94
Veh_179,196.54,452.29,456.39,255.75,4.1,259.85
Veh_180,199.19,453.21,459.59,254.02,6.38,260.4
Veh_181,199.34,456.39,461.69,257.05,5.3,262.34
Veh_182,199.55,459.59,465.48,260.05,5.88,265.93
Veh_183,200.29,461.69,467.46,261.4,5.77,267.17
Veh_184,201.54,465.48,470.56,263.94,5.08,269.01
Veh_185,201.61,467.46,474.93,265.84,7.48,273.32
Veh_186,203.51,470.56,477.41,267.05,6.86,273.9
Veh_187,203.63,474.93,481.17,271.31,6.24,277.55
Veh_188,204.12,477.41,483.85,273.29,6.44,279.73
Veh_189,205.02,481.17,488.5,276.15,7.32,283.47
Veh_190,205.92,483.85,489.13,277.93,5.28,283.21
Veh_192,207.48,489.13,493.41,281.65,4.27,285.92
Veh_191,207.47,488.5,495.87,281.03,7.37,288.4
Veh_193,208.06,493.41,497.05,285.34,3.65,288.99
Veh_194,211.59,495.87,498.34,284.28,2.47,286.74
Veh_195,212.77,497.05,503.18,284.28,6.13,290.41
Veh_196,213.37,498.34,504.19,284.96,5.85,290.82
Veh_197,215.83,503.18,507.36,287.35,4.18,291.53
Veh_198,215.86,504.19,509.59,288.33,5.4,293.72
Veh_199,217.63,507.36,511.34,289.74,3.98,293.72
Veh_200,219.63,509.59,512.78,289.96,3.19,293.15
Veh_201,221.31,511.34,519.88,290.03,8.54,298.57
Veh_202,221.38,512.78,520.02,291.4,7.25,298.65
Veh_204,223.6,520.02,524.31,296.42,4.28,300.71
Veh_203,221.5,519.88,526.1,298.38,6.22,304.6
Veh_206,225.26,526.1,528.94,300.84,2.84,303.68
Veh_205,224.05,524.31,529.81,300.25,5.5,305.75
Veh_208,228.04,529.81,534.23,301.76,4.42,306.18
Veh_207,227.71,528.94,534.23,301.23,5.29,306.52
Veh_210,231.67,534.23,539.1,302.56,4.87,307.43
Veh_209,228.57,534.23,539.42,305.66,5.19,310.85
Veh_211,231.93,539.1,544.04,307.17,4.93,312.11
Veh_212,233.3,539.42,545.01,306.12,5.59,311.71
Veh_214,236.52,545.01,548.02,308.49,3.01,311.5
Veh_213,234.01,544.04,549.95,310.03,5.91,315.94
Veh_215,237.28,548.02,554.8,310.74,6.78,317.52
Veh_216,241.66,549.95,555.3,308.29,5.35,313.64
Veh_217,242.51,554.8,561.14,312.29,6.34,318.63
Veh_218,242.89,555.3,562.64,312.41,7.34,319.75
Veh_219,245.2,561.14,567.0,315.94,5.86,321.8
Veh_220,246.19,562.64,569.09,316.45,6.45,322.9
Veh_221,247.09,567.0,571.74,319.91,4.73,324.64
Veh_222,248.06,569.09,573.87,321.03,4.78,325.81
Veh_223,249.0,571.74,578.04,322.73,6.3,329.03
Veh_224,251.78,573.87,578.49,322.09,4.62,326.72
Veh_225,252.59,578.04,581.83,325.44,3.79,329.23
Veh_226,254.98,578.49,583.39,323.51,4.9,328.4
Veh_227,256.97,581.83,585.6,324.86,3.77,328.63
Veh_228,258.16,583.39,587.01,325.23,3.62,328.85
Veh_229,261.24,585.6,590.46,324.35,4.86,329.22
Veh_230,262.5,587.01,592.65,324.51,5.63,330.15
Veh_232,263.66,592.65,595.94,328.99,3.29,332.28
Veh_231,262.77,590.46,598.2,327.7,7.73,335.43
Veh_233,263.98,595.94,602.63,331.96,6.69,338.65
Veh_234,265.7,598.2,605.52,332.49,7.33,339.82
Veh_235,265.8,602.63,608.01,336.83,5.39,342.22
Veh_236,265.83,605.52,611.92,339.7,6.4,346.1
Veh_237,265.92,608.01,614.29,342.09,6.28,348.37
Veh_238,266.36,611.92,617.63,345.56,5.71,351.27
Veh_239,266.78,614.29,622.49,347.51,8.2,355.72
Veh_240,267.96,617.63,624.1,349.67,6.47,356.14
Veh_241,268.84,622.49,627.95,353.65,5.46,359.11
Veh_242,269.57,624.1,628.25,354.53,4.15,358.68
Veh_244,279.34,628.25,632.29,348.9,4.05,352.95
Veh_243,271.79,627.95,632.96,356.16,5.01,361.17
Veh_246,282.46,632.96,637.46,350.5,4.5,355.0
Veh_245,281.08,632.29,638.25,351.21,5.96,357.17
Veh_248,285.18,638.25,643.52,353.07,5.27,358.34
Veh_247,283.71,637.46,643.64,353.75,6.18,359.93
Veh_250,288.3,643.64,648.5,355.34,4.86,360.2
Veh_249,288.27,643.52,648.67,355.24,5.15,360.39
Veh_251,288.39,648.5,654.93,360.11,6.43,366.54
Veh_252,289.63,648.67,655.68,359.04,7.01,366.05
Veh_253,290.18,654.93,657.13,364.76,2.2,366.96
Veh_254,290.2,655.68,660.17,365.48,4.49,369.98
Veh_255,290.39,657.13,663.07,366.74,5.94,372.68
Veh_256,292.13,660.17,668.94,368.04,8.77,376.81
Veh_257,293.12,663.07,670.82,369.95,7.74,377.7
Veh_258,293.2,668.94,673.14,375.73,4.2,379.93
Veh_259,294.38,670.82,674.96,376.44,4.14,380.58
Veh_260,294.57,673.14,676.44,378.57,3.3,381.87
Veh_262,296.93,676.44,679.91,379.51,3.47,382.98
Veh_261,296.76,674.96,680.01,378.2,5.05,383.25
Veh_264,299.56,680.01,683.84,380.44,3.83,384.28
Veh_263,296.95,679.91,686.36,382.97,6.44,389.41
Veh_265,300.07,683.84,688.67,383.77,4.83,388.61
Veh_266,302.93,686.36,690.78,383.43,4.42,387.84
Veh_267,303.34,688.67,693.63,385.33,4.96,390.29
Veh_268,304.2,690.78,696.95,386.57,6.17,392.75
Veh_269,304.68,693.63,698.49,388.95,4.86,393.81
Veh_270,306.04,696.95,701.45,390.91,4.5,395.41
Veh_271,306.09,698.49,705.87,392.41,7.38,399.78
Veh_272,308.28,701.45,706.99,393.17,5.54,398.71
Veh_273,308.45,705.87,711.08,397.42,5.21,402.63
Veh_274,308.96,706.99,712.03,398.04,5.04,403.07
Veh_275,311.05,711.08,715.85,400.03,4.76,404.8
Veh_276,311.48,712.03,716.59,400.55,4.56,405.11
