ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,3.29,3.29,8.5,0.0,5.21,5.21
Veh_2,5.41,5.41,10.88,0.0,5.46,5.46
Veh_3,9.09,9.09,13.79,0.0,4.7,4.7
Veh_4,11.22,11.22,14.87,0.0,3.65,3.65
Veh_6,16.15,16.15,18.02,0.0,1.87,1.87
Veh_5,13.45,13.79,18.41,0.34,4.62,4.96
Veh_7,19.12,19.12,23.44,0.0,4.32,4.32
Veh_8,23.11,23.11,25.07,0.0,1.96,1.96
Veh_9,26.4,26.4,30.61,0.0,4.21,4.21
Veh_10,30.15,30.15,34.87,0.0,4.72,4.72
Veh_12,37.59,37.59,39.52,0.0,1.93,1.93
Veh_11,34.07,34.07,41.2,0.0,7.12,7.12
Veh_13,40.86,40.86,43.74,0.0,2.88,2.88
Veh_14,43.6,43.6,49.59,0.0,5.99,5.99
Veh_15,46.14,46.14,50.06,0.0,3.92,3.92
Veh_16,49.15,49.59,52.53,0.44,2.94,3.38
Veh_17,51.69,51.69,58.0,0.0,6.31,6.31
Veh_18,55.19,55.19,58.9,0.0,3.71,3.71
Veh_19,57.49,58.0,62.72,0.51,4.73,5.23
Veh_20,61.43,61.43,66.17,0.0,4.74,4.74
Veh_21,63.52,63.52,67.41,0.0,3.89,3.89
Veh_22,66.42,66.42,72.47,0.0,6.05,6.05
Veh_23,69.43,69.43,73.98,0.0,4.55,4.55
Veh_25,75.05,75.05,78.42,0.0,3.37,3.37
Veh_24,73.0,73.0,78.91,0.0,5.91,5.91
Veh_26,77.88,78.42,82.01,0.53,3.6,4.13
Veh_27,80.07,80.07,83.68,0.0,3.61,3.61
Veh_28,83.2,83.2,86.7,0.0,3.5,3.5
Veh_29,85.62,85.62,89.26,0.0,3.64,3.64
Veh_31,91.3,91.3,93.53,0.0,2.22,2.22
Veh_30,89.15,89.15,94.74,0.0,5.6,5.6
Veh_32,93.65,93.65,97.93,0.0,4.28,4.28
Veh_33,96.87,96.87,101.34,0.0,4.47,4.47
Veh_35,104.23,104.23,106.46,0.0,2.23,2.23
Veh_34,100.78,100.78,107.24,0.0,6.46,6.46
Veh_36,106.58,106.58,110.34,0.0,3.76,3.76
Veh_37,109.0,109.0,111.27,0.0,2.26,2.26
Veh_39,114.26,114.26,117.08,0.0,2.82,2.82
Veh_38,111.46,111.46,117.52,0.0,6.07,6.07
Veh_40,116.27,117.08,120.11,0.81,3.02,3.84
Veh_41,119.43,119.43,123.93,0.0,4.5,4.5
Veh_42,121.52,121.52,125.95,0.0,4.43,4.43
Veh_44,127.45,127.45,130.38,0.0,2.93,2.93
Veh_43,125.17,125.17,130.86,0.0,5.69,5.69
Veh_45,129.48,130.38,135.94,0.9,5.56,6.46
Veh_46,131.66,131.66,136.12,0.0,4.47,4.47
Veh_48,136.3,136.3,137.58,0.0,1.28,1.28
Veh_47,133.95,135.94,142.62,1.99,6.68,8.67
Veh_49,139.64,139.64,144.0,0.0,4.37,4.37
Veh_50,142.05,142.62,149.4,0.56,6.78,7.34
Veh_51,145.05,145.05,151.33,0.0,6.28,6.28
Veh_53,150.47,151.33,152.61,0.86,1.28,2.14
Veh_52,147.68,149.4,154.01,1.71,4.61,6.33
Veh_54,153.92,153.92,157.67,0.0,3.74,3.74
Veh_55,157.17,157.17,160.59,0.0,3.42,3.42
Veh_56,160.25,160.25,162.34,0.0,2.1,2.1
Veh_57,163.84,163.84,167.39,0.0,3.54,3.54
Veh_58,166.16,166.16,169.26,0.0,3.11,3.11
Veh_59,168.43,168.43,171.76,0.0,3.32,3.32
Veh_60,171.07,171.07,175.66,0.0,4.59,4.59
Veh_61,173.9,173.9,178.19,0.0,4.29,4.29
