ID_Vehiculo,Hora_Llegada,Hora_Inicio_Servicio,Hora_Salida,Tiempo_Espera_Fila,Tiempo_Servicio_Real,Tiempo_Total_Sistema
Veh_1,4.63,4.63,6.96,0.0,2.34,2.34
Veh_2,9.56,9.56,12.71,0.0,3.15,3.15
Veh_3,13.17,13.17,17.66,0.0,4.49,4.49
Veh_4,17.98,17.98,21.0,0.0,3.02,3.02
Veh_5,21.71,21.71,26.06,0.0,4.35,4.35
Veh_6,25.48,25.48,28.72,0.0,3.24,3.24
Veh_7,30.05,30.05,35.3,0.0,5.25,5.25
Veh_8,33.6,33.6,36.45,0.0,2.85,2.85
Veh_10,41.95,41.95,43.48,0.0,1.53,1.53
Veh_9,37.63,37.63,45.17,0.0,7.54,7.54
Veh_11,46.19,46.19,50.39,0.0,4.2,4.2
Veh_12,50.22,50.22,52.72,0.0,2.5,2.5
Veh_14,58.16,58.16,59.16,0.0,1.0,1.0
Veh_13,54.61,54.61,59.57,0.0,4.96,4.96
Veh_15,61.5,61.5,67.59,0.0,6.09,6.09
Veh_16,66.38,66.38,68.93,0.0,2.54,2.54
Veh_17,69.73,69.73,72.66,0.0,2.93,2.93
Veh_18,74.67,74.67,77.17,0.0,2.5,2.5
Veh_19,79.09,79.09,80.7,0.0,1.61,1.61
Veh_20,82.25,82.25,88.13,0.0,5.88,5.88
Veh_21,86.19,86.19,92.05,0.0,5.87,5.87
Veh_22,89.65,89.65,94.07,0.0,4.43,4.43
Veh_23,93.48,93.48,96.98,0.0,3.5,3.5
Veh_24,96.53,96.53,99.73,0.0,3.2,3.2
Veh_25,100.02,100.02,102.99,0.0,2.97,2.97
Veh_26,103.07,103.07,105.84,0.0,2.77,2.77
Veh_27,106.35,106.35,109.66,0.0,3.31,3.31
Veh_28,109.77,109.77,114.13,0.0,4.35,4.35
Veh_29,113.23,113.23,117.92,0.0,4.69,4.69
Veh_30,117.45,117.45,123.32,0.0,5.88,5.88
Veh_31,121.15,121.15,124.25,0.0,3.11,3.11
Veh_32,124.48,124.48,129.24,0.0,4.76,4.76
Veh_33,127.58,127.58,131.78,0.0,4.2,4.2
Veh_34,131.36,131.36,135.9,0.0,4.54,4.54
Veh_35,136.1,136.1,139.27,0.0,3.17,3.17
Veh_36,139.91,139.91,143.44,0.0,3.53,3.53
Veh_37,143.13,143.13,147.44,0.0,4.31,4.31
Veh_38,146.49,146.49,149.57,0.0,3.08,3.08
Veh_39,150.75,150.75,154.92,0.0,4.16,4.16
Veh_40,155.61,155.61,159.61,0.0,4.0,4.0
Veh_41,159.05,159.05,161.43,0.0,2.38,2.38
Veh_42,163.44,163.44,169.92,0.0,6.49,6.49
Veh_43,168.32,168.32,172.25,0.0,3.93,3.93
Veh_44,171.68,171.68,176.97,0.0,5.29,5.29
Veh_45,175.43,175.43,178.52,0.0,3.09,3.09
